Gene.ID	logFC	logCPM	F	PValue	FDR	Gene.name	Gene.type	Gene.description
ENSMUSG00000004626	-1.06480568168881	3.48779637914915	30.7399375482111	2.96055325138893e-08	0.000536096982761508	Stxbp2	protein_coding	syntaxin binding protein 2 [Source:MGI Symbol;Acc:MGI:107370]
ENSMUSG00000054836	-0.959580574617604	3.83881522382925	25.8504734851108	3.69830863349692e-07	0.00223229909117874	Elp6	protein_coding	elongator acetyltransferase complex subunit 6 [Source:MGI Symbol;Acc:MGI:1919349]
ENSMUSG00000098973	-0.959580574617604	3.83881522382925	25.8504734851108	3.69830863349692e-07	0.00223229909117874	Mir6236	miRNA	microRNA 6236 [Source:MGI Symbol;Acc:MGI:5530929]
ENSMUSG00000076431	-0.931943313220466	2.71694466919922	21.2586881225813	4.01971643066265e-06	0.0181972562816098	Sox4	protein_coding	SRY (sex determining region Y)-box 4 [Source:MGI Symbol;Acc:MGI:98366]
ENSMUSG00000074736	-0.842851655690587	4.26318246471216	20.3258708802089	6.5413700898065e-06	0.0236902259172432	Syndig1	protein_coding	synapse differentiation inducing 1 [Source:MGI Symbol;Acc:MGI:3702158]
ENSMUSG00000031431	-0.848795847299621	3.00957835810744	18.6179435325356	1.59921544425468e-05	0.0436538137442048	Tsc22d3	protein_coding	TSC22 domain family, member 3 [Source:MGI Symbol;Acc:MGI:1196284]
ENSMUSG00000088359	-0.807630872388297	3.69804004510238	18.2609631273073	1.92859791226882e-05	0.0436538137442048	Gm24009	rRNA	predicted gene, 24009 [Source:MGI Symbol;Acc:MGI:5453786]
ENSMUSG00000096832	-0.807630872388297	3.69804004510238	18.2609631273073	1.92859791226882e-05	0.0436538137442048	Gm50451	snoRNA	predicted gene, 50451 [Source:MGI Symbol;Acc:MGI:6305329]
ENSMUSG00000057541	-0.808495802548451	4.82857636827342	18.0078707425254	2.20266693488922e-05	0.0443176587299711	Pus7	protein_coding	pseudouridylate synthase 7 [Source:MGI Symbol;Acc:MGI:1925947]
ENSMUSG00000087029	-0.837152217358029	2.69429654358308	17.1729426095055	3.41649808332621e-05	0.0480955338043021	Gm14133	lincRNA	predicted gene 14133 [Source:MGI Symbol;Acc:MGI:3651594]
ENSMUSG00000091563	-0.781182636005024	3.65827831894873	17.0429185281523	3.65852699052976e-05	0.0480955338043021	Gm8108	protein_coding	predicted gene 8108 [Source:MGI Symbol;Acc:MGI:3779783]
ENSMUSG00000002900	-0.778590523526574	3.71202095728244	17.0219784399816	3.69908581004146e-05	0.0480955338043021	Lamb1	protein_coding	laminin B1 [Source:MGI Symbol;Acc:MGI:96743]
