Gene.ID	logFC	logCPM	F	PValue	FDR	Gene.name	Gene.type	Gene.description
ENSMUSG00000005936	1.50913440170067	3.55593058136303	59.4758009517316	1.53921188299059e-05	0.122718793373933	Kctd20	protein_coding	potassium channel tetramerisation domain containing 20 [Source:MGI Symbol;Acc:MGI:1914239]
ENSMUSG00000000731	0.915738998171802	4.37898093266309	56.9101132499858	1.86545251005447e-05	0.122718793373933	Aire	protein_coding	autoimmune regulator (autoimmune polyendocrinopathy candidiasis ectodermal dystrophy) [Source:MGI Symbol;Acc:MGI:1338803]
ENSMUSG00000093483	0.92894330446792	2.39492530706247	33.9188250717889	0.000161705222779141	0.221689960080929	AA465934	processed_transcript	expressed sequence AA465934 [Source:MGI Symbol;Acc:MGI:2671018]
ENSMUSG00000045378	1.51240044507184	0.603827704373375	31.2457432309381	0.000223562907741716	0.221689960080929	Pxt1	protein_coding	peroxisomal, testis specific 1 [Source:MGI Symbol;Acc:MGI:1916557]
ENSMUSG00000048905	1.51240044507184	0.603827704373375	31.2457432309381	0.000223562907741716	0.221689960080929	Bnip5	protein_coding	BCL2 interacting protein 5 [Source:MGI Symbol;Acc:MGI:1925441]
ENSMUSG00000027514	1.0679089399396	1.62336101341883	25.7421196672528	0.000469104140860047	0.221689960080929	Zbp1	protein_coding	Z-DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1927449]
ENSMUSG00000067700	1.58004491158101	2.18409571969662	24.1626240931935	0.000593180536146677	0.221689960080929	Gm5862	protein_coding	predicted gene 5862 [Source:MGI Symbol;Acc:MGI:3645135]
ENSMUSG00000073117	1.58004491158101	2.18409571969662	24.1626240931935	0.000593180536146677	0.221689960080929	Gm7347	protein_coding	predicted gene 7347 [Source:MGI Symbol;Acc:MGI:3645983]
ENSMUSG00000073119	1.58004491158101	2.18409571969662	24.1626240931935	0.000593180536146677	0.221689960080929	Speer4a	protein_coding	spermatogenesis associated glutamate (E)-rich protein 4A [Source:MGI Symbol;Acc:MGI:1922907]
ENSMUSG00000027776	0.625855655299522	3.87503865166795	23.8873537636859	0.000618655867734925	0.221689960080929	Il12a	protein_coding	interleukin 12a [Source:MGI Symbol;Acc:MGI:96539]
ENSMUSG00000040189	0.822263341385259	5.377724579451	23.7821304768839	0.000628739550994189	0.221689960080929	Ccdc114	protein_coding	coiled-coil domain containing 114 [Source:MGI Symbol;Acc:MGI:2446120]
ENSMUSG00000001627	0.851571640318565	2.67627899001607	23.6688197294934	0.000639819711424987	0.221689960080929	Ifrd1	protein_coding	interferon-related developmental regulator 1 [Source:MGI Symbol;Acc:MGI:1316717]
ENSMUSG00000037640	0.783218886728954	3.89963463865465	22.9500296678456	0.000715835592925497	0.221689960080929	Zfp60	protein_coding	zinc finger protein 60 [Source:MGI Symbol;Acc:MGI:99207]
ENSMUSG00000103709	0.837621507530814	1.97532755661533	21.5961195488311	0.000890716297672511	0.221689960080929	Nras-ps2	processed_pseudogene	neuroblastoma ras oncogene, pseudogene 2 [Source:MGI Symbol;Acc:MGI:97378]
ENSMUSG00000040390	0.783360507030333	3.22498224078935	21.3754913878544	0.000923868787102412	0.221689960080929	Map3k10	protein_coding	mitogen-activated protein kinase kinase kinase 10 [Source:MGI Symbol;Acc:MGI:1346879]
ENSMUSG00000057286	0.52589460867645	4.90558166983843	20.951775116413	0.00099179221617499	0.221689960080929	St6galnac2	protein_coding	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:107553]
ENSMUSG00000024515	0.63042725684395	3.27670578449204	20.7495761160495	0.00102631257764111	0.221689960080929	Smad4	protein_coding	SMAD family member 4 [Source:MGI Symbol;Acc:MGI:894293]
ENSMUSG00000023914	0.561051740125343	4.03784197839238	20.6809099196022	0.00103836256064878	0.221689960080929	Mep1a	protein_coding	meprin 1 alpha [Source:MGI Symbol;Acc:MGI:96963]
ENSMUSG00000042389	0.812890459579191	3.70675334132496	19.9812029380953	0.00117137254465292	0.221689960080929	Tsen2	protein_coding	tRNA splicing endonuclease subunit 2 [Source:MGI Symbol;Acc:MGI:2141599]
ENSMUSG00000088555	0.830259315168782	2.99906933231339	19.700183722363	0.00123049722201665	0.221689960080929	Gm22098	snRNA	predicted gene, 22098 [Source:MGI Symbol;Acc:MGI:5451875]
ENSMUSG00000021621	0.615884311764222	4.0744627921764	19.6503279209111	0.00124135753107341	0.221689960080929	Zcchc9	protein_coding	zinc finger, CCHC domain containing 9 [Source:MGI Symbol;Acc:MGI:1916335]
ENSMUSG00000095576	0.609007970076775	3.12838198389949	19.4506848163555	0.00128601677503831	0.221689960080929	Fmo6	protein_coding	flavin containing monooxygenase 6 [Source:MGI Symbol;Acc:MGI:2681841]
ENSMUSG00000036873	0.54231927303614	3.99919759336708	19.3264095367314	0.0013147920164889	0.221689960080929	2410004B18Rik	protein_coding	RIKEN cDNA 2410004B18 gene [Source:MGI Symbol;Acc:MGI:1913671]
ENSMUSG00000039737	0.86195493584244	3.65681050023897	19.2688096165475	0.00132839096418489	0.221689960080929	Prkrip1	protein_coding	Prkr interacting protein 1 (IL11 inducible) [Source:MGI Symbol;Acc:MGI:1914051]
ENSMUSG00000043671	0.662172684343054	5.56260990286421	19.2511975291157	0.00133258274297841	0.221689960080929	Dpy19l3	protein_coding	dpy-19-like 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:2443952]
ENSMUSG00000031824	0.798934932601603	3.95334037206754	18.9781268966177	0.00139965377569208	0.221689960080929	6430548M08Rik	protein_coding	RIKEN cDNA 6430548M08 gene [Source:MGI Symbol;Acc:MGI:2443793]
ENSMUSG00000031074	0.581947003151125	4.49819313674953	18.7336699718906	0.00146316344951532	0.221689960080929	Fgf3	protein_coding	fibroblast growth factor 3 [Source:MGI Symbol;Acc:MGI:95517]
ENSMUSG00000029516	0.538083031037138	5.32190295435628	18.6849585997826	0.00147622908222112	0.221689960080929	Cit	protein_coding	citron [Source:MGI Symbol;Acc:MGI:105313]
ENSMUSG00000067586	0.780815312926106	1.91513663317456	18.5854768912752	0.00150335074383796	0.221689960080929	S1pr3	protein_coding	sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365]
ENSMUSG00000085642	0.486302956578646	6.45508673362505	18.5806429096453	0.00150468381393939	0.221689960080929	3110053B16Rik	transcribed_unprocessed_pseudogene	RIKEN cDNA 3110053B16 gene [Source:MGI Symbol;Acc:MGI:1920435]
ENSMUSG00000053062	0.784865081059593	2.87496369166678	18.532266506354	0.00151810313332462	0.221689960080929	Jam2	protein_coding	junction adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:1933820]
ENSMUSG00000078706	0.576178193557703	5.79747985155503	18.4865772856776	0.00153090927709084	0.221689960080929	Gm53	lincRNA	predicted gene 53 [Source:MGI Symbol;Acc:MGI:2684899]
ENSMUSG00000040231	0.770485916668177	5.04045683680268	18.3568368724467	0.00156798790161169	0.221689960080929	Syngr4	protein_coding	synaptogyrin 4 [Source:MGI Symbol;Acc:MGI:1928903]
ENSMUSG00000059554	0.450500698853722	5.70999101514947	18.2390961632583	0.00160257461134854	0.221689960080929	Ccdc28a	protein_coding	coiled-coil domain containing 28A [Source:MGI Symbol;Acc:MGI:2443508]
ENSMUSG00000022895	0.634189814452787	3.88499924410988	17.9530583367551	0.00169049196984918	0.221689960080929	Ets2	protein_coding	E26 avian leukemia oncogene 2, 3' domain [Source:MGI Symbol;Acc:MGI:95456]
ENSMUSG00000098172	0.651850296425143	4.34449615351632	17.8172553984489	0.00173425693754373	0.221689960080929	Gm26973	antisense	predicted gene, 26973 [Source:MGI Symbol;Acc:MGI:5504088]
ENSMUSG00000056234	0.496282514188818	5.14150760604117	17.6596537329244	0.00178676610069755	0.221689960080929	Ncoa4	protein_coding	nuclear receptor coactivator 4 [Source:MGI Symbol;Acc:MGI:1350932]
ENSMUSG00000082843	0.654688487852108	2.59173009270991	17.6434286488306	0.00179227967856655	0.221689960080929	4930448K20Rik	transcribed_processed_pseudogene	RIKEN cDNA 4930448K20 gene [Source:MGI Symbol;Acc:MGI:1921912]
ENSMUSG00000040125	0.861632189009509	1.5096777568575	17.6411848199487	0.0017930437805935	0.221689960080929	Gpr26	protein_coding	G protein-coupled receptor 26 [Source:MGI Symbol;Acc:MGI:2441758]
ENSMUSG00000040212	0.770466240911028	4.45675594452143	17.5070066291206	0.00183945627420272	0.221689960080929	Emp3	protein_coding	epithelial membrane protein 3 [Source:MGI Symbol;Acc:MGI:1098729]
ENSMUSG00000063919	0.566518765511497	5.49728223196586	17.2978494784438	0.00191471832552848	0.221689960080929	Srrm4	protein_coding	serine/arginine repetitive matrix 4 [Source:MGI Symbol;Acc:MGI:1916205]
ENSMUSG00000046119	0.704424989632991	2.45255892189843	17.2288450484313	0.00194035678856441	0.221689960080929	1110008E08Rik	lincRNA	RIKEN cDNA 1110008E08 gene [Source:MGI Symbol;Acc:MGI:1915750]
ENSMUSG00000087268	0.615784844511446	4.85026546656416	17.154855711839	0.00196830723014264	0.221689960080929	Gm14486	lincRNA	predicted gene 14486 [Source:MGI Symbol;Acc:MGI:3649723]
ENSMUSG00000056032	0.473234088249121	4.84025600746401	17.1545071500858	0.00196844004479623	0.221689960080929	BC018473	antisense	cDNA sequence BC018473 [Source:MGI Symbol;Acc:MGI:3039625]
ENSMUSG00000033554	0.693916872637809	2.21413290114378	17.0869894430223	0.00199437110292881	0.221689960080929	Dph5	protein_coding	diphthamide biosynthesis 5 [Source:MGI Symbol;Acc:MGI:1916990]
ENSMUSG00000101089	0.658137721067278	2.50249229738577	17.027745730439	0.00201746326125508	0.221689960080929	2610016A17Rik	antisense	RIKEN cDNA 2610016A17 gene [Source:MGI Symbol;Acc:MGI:1919653]
ENSMUSG00000044948	0.617137101906453	4.48587051619236	17.0020555650533	0.00202757665869947	0.221689960080929	Cfap43	protein_coding	cilia and flagella associated protein 43 [Source:MGI Symbol;Acc:MGI:1289258]
ENSMUSG00000058728	0.60836244252913	5.75627142886676	16.9929031143914	0.00203119440074732	0.221689960080929	Cd300c	protein_coding	CD300C molecule [Source:MGI Symbol;Acc:MGI:3032626]
ENSMUSG00000022889	0.784727177431492	2.29589093606103	16.9686893253416	0.00204080300599648	0.221689960080929	Mrpl39	protein_coding	mitochondrial ribosomal protein L39 [Source:MGI Symbol;Acc:MGI:1351620]
ENSMUSG00000084774	0.80731088068926	1.45646473238564	16.9645762849182	0.0020424405814998	0.221689960080929	Gm14110	lincRNA	predicted gene 14110 [Source:MGI Symbol;Acc:MGI:3649328]
ENSMUSG00000087521	0.80731088068926	1.45646473238564	16.9645762849182	0.0020424405814998	0.221689960080929	AI646519	antisense	expressed sequence AI646519 [Source:MGI Symbol;Acc:MGI:2139024]
ENSMUSG00000015316	0.547965364419044	4.53697382851536	16.8427424776089	0.0020916719804483	0.221689960080929	Slamf1	protein_coding	signaling lymphocytic activation molecule family member 1 [Source:MGI Symbol;Acc:MGI:1351314]
ENSMUSG00000103083	0.547965364419044	4.53697382851536	16.8427424776089	0.0020916719804483	0.221689960080929	A630035G10Rik	processed_transcript	RIKEN cDNA A630035G10 gene [Source:MGI Symbol;Acc:MGI:2444775]
ENSMUSG00000004897	0.83384719390997	2.31284107558278	16.6720533356493	0.00216306695826053	0.221689960080929	Hdgf	protein_coding	heparin binding growth factor [Source:MGI Symbol;Acc:MGI:1194494]
ENSMUSG00000019710	0.83384719390997	2.31284107558278	16.6720533356493	0.00216306695826053	0.221689960080929	Mrpl24	protein_coding	mitochondrial ribosomal protein L24 [Source:MGI Symbol;Acc:MGI:1914957]
ENSMUSG00000003227	0.822603427086786	1.36761134544979	16.6165024630488	0.00218693189926798	0.221689960080929	Edar	protein_coding	ectodysplasin-A receptor [Source:MGI Symbol;Acc:MGI:1343498]
ENSMUSG00000087994	0.822603427086786	1.36761134544979	16.6165024630488	0.00218693189926798	0.221689960080929	Gm25055	snoRNA	predicted gene, 25055 [Source:MGI Symbol;Acc:MGI:5454832]
ENSMUSG00000091731	0.822603427086786	1.36761134544979	16.6165024630488	0.00218693189926798	0.221689960080929	Gm17542	protein_coding	predicted gene, 17542 [Source:MGI Symbol;Acc:MGI:4937176]
ENSMUSG00000029580	0.571774169495315	3.88598334201415	16.5391115002182	0.00222070935438227	0.221689960080929	Actb	protein_coding	actin, beta [Source:MGI Symbol;Acc:MGI:87904]
ENSMUSG00000038371	0.892517790133888	3.65048077398816	16.2790914159614	0.00233888337187952	0.221689960080929	Sbf2	protein_coding	SET binding factor 2 [Source:MGI Symbol;Acc:MGI:1921831]
ENSMUSG00000050917	0.582079692936986	3.50205341339682	16.2566529499438	0.00234943141696022	0.221689960080929	Fgf4	protein_coding	fibroblast growth factor 4 [Source:MGI Symbol;Acc:MGI:95518]
ENSMUSG00000006169	0.734302929872307	2.01769991556217	16.2490542254908	0.00235301644056854	0.221689960080929	Clint1	protein_coding	clathrin interactor 1 [Source:MGI Symbol;Acc:MGI:2144243]
ENSMUSG00000047989	0.529207227619879	3.92001423768053	16.215442012594	0.00236895355017635	0.221689960080929	Ino80c	protein_coding	INO80 complex subunit C [Source:MGI Symbol;Acc:MGI:2443014]
ENSMUSG00000031537	0.633850484216222	4.4818746764267	16.1999488317268	0.00237634326834749	0.221689960080929	Ikbkb	protein_coding	inhibitor of kappaB kinase beta [Source:MGI Symbol;Acc:MGI:1338071]
ENSMUSG00000041548	0.566514365282591	4.91326495853945	16.1882344442054	0.00238194903600521	0.221689960080929	Hspb8	protein_coding	heat shock protein 8 [Source:MGI Symbol;Acc:MGI:2135756]
