Gene.ID	logFC	logCPM	F	PValue	FDR
ENSMUSG00000074797	-0.666607428683349	6.21129327673363	84.4947989831028	5.95243065744192e-06	0.0176079118091987
ENSMUSG00000037703	-0.705536018698422	5.33806760518329	82.6592511347669	6.52810286712358e-06	0.0176079118091987
ENSMUSG00000026258	-0.715004596380945	5.18366275539378	75.8264869819504	9.36474036067689e-06	0.0176079118091987
ENSMUSG00000023868	-0.544894927092554	9.68685046103382	75.199926194453	9.69388755263609e-06	0.0176079118091987
ENSMUSG00000026259	-0.609737154353376	5.88522164368819	72.1839064090829	1.1490150473267e-05	0.0176079118091987
ENSMUSG00000019578	-1.04801033850928	3.76199419629841	65.3905117659314	1.72702789003979e-05	0.0176079118091987
ENSMUSG00000053483	-0.643466688229265	5.85299739525399	64.5449101591342	1.82163943535262e-05	0.0176079118091987
ENSMUSG00000027300	-0.676699481456832	4.84632596121111	62.704543441342	2.05030680164468e-05	0.0176079118091987
ENSMUSG00000079043	-0.671542978357488	4.86899379549067	62.1719899477737	2.12289631345854e-05	0.0176079118091987
ENSMUSG00000049643	-0.566028470218427	7.16925674005466	62.0120932482038	2.14529877452595e-05	0.0176079118091987
ENSMUSG00000013973	-0.64345709013314	5.59029575266487	61.0648760544666	2.28407146369121e-05	0.0176079118091987
ENSMUSG00000011148	-0.628524249424242	5.06752380183769	59.0817780904219	2.61172442698941e-05	0.0176079118091987
ENSMUSG00000064326	-0.628524249424242	5.06752380183769	59.0817780904219	2.61172442698941e-05	0.0176079118091987
ENSMUSG00000059995	-0.577801420168756	6.0775276708333	58.1352832985857	2.78818138897082e-05	0.0176079118091987
ENSMUSG00000023873	-0.626571262469459	8.2652241445653	56.32657985115	3.16755799413028e-05	0.0176079118091987
ENSMUSG00000083386	-0.521377607695809	6.37039661216251	56.3171964023709	3.1696844964161e-05	0.0176079118091987
ENSMUSG00000027953	-0.775427232648532	4.58896423891933	56.2980402812061	3.17403110281206e-05	0.0176079118091987
ENSMUSG00000062729	-0.643442693534693	5.26886665877663	56.2847620202251	3.17704825338481e-05	0.0176079118091987
ENSMUSG00000040701	-0.515651046663196	7.22625142443276	55.4742844241629	3.36800141926988e-05	0.0176079118091987
ENSMUSG00000031834	-0.576867600840859	6.48274055129268	55.2445245211137	3.42465582607456e-05	0.0176079118091987
ENSMUSG00000079434	-0.627230754868462	4.77727339046042	55.0355035692759	3.4772065825952e-05	0.0176079118091987
ENSMUSG00000091123	-0.626357763116347	4.70351891871374	51.7719685176438	4.44043907706451e-05	0.0204841930739729
ENSMUSG00000034708	-0.565936371317467	5.81477807302351	51.7501036468772	4.44791747259315e-05	0.0204841930739729
ENSMUSG00000020895	-0.456285896663935	7.75681555103414	51.2503490644593	4.62310169057128e-05	0.0204841930739729
ENSMUSG00000040424	-0.643729528852846	4.82979300230239	48.8075160730691	5.6107843735225e-05	0.0236366150515265
ENSMUSG00000040721	-0.527403283494243	5.70382649680699	48.4434981634767	5.7791234844808e-05	0.0236366150515265
ENSMUSG00000029192	-0.418452043247968	8.42903452277494	47.1302455301424	6.43983342264014e-05	0.0253634031912427
ENSMUSG00000059070	-0.505656335071606	8.33826573675552	46.1845918791775	6.97307616376774e-05	0.0262635417007631
ENSMUSG00000006728	-0.425930179158431	7.40910783466072	45.7803083893203	7.21736825640392e-05	0.0262635417007631
ENSMUSG00000018677	-0.581892008126258	6.04706311377512	44.7776755638097	7.86965001637641e-05	0.0262635417007631
ENSMUSG00000000631	-0.556726159746687	5.34064119564712	43.8062879049662	8.57128757805977e-05	0.0262635417007631
ENSMUSG00000054874	-0.717777434366564	6.15785197678242	43.7965601319929	8.57869050837875e-05	0.0262635417007631
ENSMUSG00000075528	-0.475567952353231	6.94068861169926	43.7736534288308	8.59615348886198e-05	0.0262635417007631
ENSMUSG00000020893	-0.452815779290864	8.6788737697199	43.6760074728669	8.67108110750152e-05	0.0262635417007631
ENSMUSG00000031284	0.933751896082855	4.8373824530448	43.1702503608571	9.07213683283227e-05	0.0262635417007631
ENSMUSG00000063316	-0.471377392688595	6.96911447388143	43.0665988698641	9.15709703564083e-05	0.0262635417007631
ENSMUSG00000040521	-0.425927151249829	7.0466994244221	42.9984944916762	9.21344762991494e-05	0.0262635417007631
ENSMUSG00000097487	-0.473722686129642	6.90568765616754	42.5299547601363	9.61277902096382e-05	0.0262635417007631
ENSMUSG00000059824	-0.489905216810117	7.52146938473645	41.7571554996047	0.000103185160222293	0.0262635417007631
ENSMUSG00000032135	-0.480174961147435	6.09709553162569	41.6783782084586	0.000103939449699392	0.0262635417007631
ENSMUSG00000079592	-0.480174961147435	6.09709553162569	41.6783782084586	0.000103939449699392	0.0262635417007631
ENSMUSG00000036646	-0.422270651384543	7.87767590145215	41.4427733668064	0.000106235745883832	0.0262635417007631
ENSMUSG00000020894	-0.434579450639852	8.62615498518438	41.2109213877161	0.000108556015863568	0.0262635417007631
