Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
user-supplied	8606_GSE65774__Down-regulated_genes_in_striatum_of_2_mon_HD_Q175_mice_vs_Q20	8606_GSE65774__Down-regulated_genes_in_striatum_of_2_mon_HD_Q175_mice_vs_Q20	0.00334332425973092	0.0250749319479819	1.04154555835555	2.83359311523628	enriched	60	12	86735.9833333333	101631, 12801, 14174, 17922, 22417, 54120, 73598, 74513, 74720, 103149, 269582, 282619
user-supplied	8600_GSE65774__Differentially_expressed_genes_in_striatum_of_2_mon_HD_Q175_mice_vs_Q20	8600_GSE65774__Differentially_expressed_genes_in_striatum_of_2_mon_HD_Q175_mice_vs_Q20	0.0340799972522624	0.127799989695984	0.667794441559351	1.94993188570786	enriched	83	15	127007.21686747	241794, 101631, 12801, 14174, 17922, 22417, 54120, 73598, 74513, 74720, 103149, 117167, 269582, 282619, 545902
user-supplied	8608_GSE65774__Down-regulated_genes_in_striatum_of_10_mon_HD_Q175_mice_vs_Q20	8608_GSE65774__Down-regulated_genes_in_striatum_of_10_mon_HD_Q175_mice_vs_Q20	0.0547816536465739	0.136954134116435	0.157439806333848	1.17051029855497	enriched	2214	289	140097.266937669	13488, 106014, 230959, 319263, 14007, 230868, 319974, 13418, 66578, 74050, 77531, 192167, 208151, 233919, 239647, 268859, 12162, 14807, 16795, 22367, 58869, 65112, 229905, 241919, 320027, 320209, 407793, 100041979, 12561, 12562, 12565, 12671, 14732, 15213, 16553, 16633, 17919, 18387, 18584, 18610, 18845, 19317, 54610, 57740, 64454, 66297, 66673, 67484, 67935, 67952, 68203, 68659, 71529, 74206, 75087, 76089, 76199, 78809, 80744, 101631, 102093, 104099, 109135, 109294, 109857, 209760, 217692, 223254, 224090, 225030, 230587, 231858, 233115, 237979, 239283, 243312, 270120, 100042715, 100418235, 100502920, 11441, 11553, 11607, 11717, 11846, 11898, 11988, 12006, 12411, 12452, 12801, 12950, 13107, 13175, 13176, 13437, 13507, 13614, 13845, 14174, 14183, 14218, 14236, 14457, 14680, 14806, 15478, 15551, 16185, 16323, 16449, 16492, 16526, 16590, 16716, 17201, 17345, 17389, 17433, 17536, 17922, 18005, 18163, 18191, 18196, 18208, 18212, 18231, 18386, 18491, 18549, 18596, 18671, 18760, 18830, 18858, 19013, 19125, 19220, 19418, 19719, 20238, 20300, 20464, 20514, 20515, 21366, 21763, 21802, 21809, 21907, 21941, 22288, 22325, 22393, 23984, 26366, 26399, 26570, 27218, 27226, 27389, 28042, 29819, 52187, 54120, 54343, 54377, 54387, 54608, 56213, 56380, 56469, 58175, 63955, 64009, 64385, 66259, 66355, 67815, 68073, 68750, 69121, 69288, 69482, 69601, 69675, 70638, 70737, 70804, 71007, 71653, 71729, 72151, 72395, 72792, 73598, 73712, 73940, 74080, 74096, 74322, 74513, 74694, 74720, 74762, 75578, 75747, 75788, 75796, 76722, 76901, 77125, 77521, 81896, 83554, 93834, 94109, 97884, 98736, 98741, 100177, 103149, 105120, 105559, 107831, 108069, 108099, 109711, 117198, 118452, 140904, 170826, 192678, 207596, 208936, 213402, 214766, 214968, 216028, 216049, 216188, 216227, 216739, 217480, 217826, 218461, 219140, 224814, 225049, 225115, 226641, 227059, 229473, 230815, 233863, 237636, 238988, 239364, 239606, 240185, 241175, 242721, 243385, 244562, 245049, 268510, 269582, 270190, 277360, 282619, 319480, 319582, 320111, 320226, 320492, 320685, 329064, 330470, 330941, 381319, 382105, 386753, 432713, 434264, 545475, 619293, 627214, 100043450
user-supplied	8607_GSE65774__Down-regulated_genes_in_striatum_of_6_mon_HD_Q175_mice_vs_Q20	8607_GSE65774__Down-regulated_genes_in_striatum_of_6_mon_HD_Q175_mice_vs_Q20	0.205172226478459	0.401117433875915	0.0983982709485644	1.10340215063062	enriched	3162	364	123321.02055661	13488, 106014, 230959, 319263, 14007, 53324, 226971, 230868, 319974, 13418, 66578, 77531, 192167, 208151, 218763, 233919, 268859, 319387, 12162, 13010, 15529, 22367, 58869, 65112, 69556, 74841, 81004, 107022, 229905, 233107, 241919, 320027, 320209, 100041979, 11539, 12561, 12562, 12565, 14732, 15213, 15900, 16439, 17919, 18387, 18584, 18610, 18845, 19126, 19179, 19317, 19699, 22339, 30932, 54610, 57740, 64454, 66092, 66297, 66561, 66673, 67484, 67935, 67952, 68203, 68659, 71529, 74206, 74968, 75087, 76089, 76199, 78617, 78809, 80744, 101631, 104099, 104798, 105193, 109135, 109294, 109857, 217692, 223754, 223827, 224090, 224093, 225030, 230587, 231858, 233115, 239283, 239857, 270120, 380698, 381820, 433940, 626391, 100418235, 100502920, 11441, 11553, 11569, 11607, 11717, 11898, 11988, 12192, 12267, 12343, 12370, 12452, 12457, 12655, 12801, 12950, 13164, 13175, 13176, 13437, 13449, 13616, 13656, 13733, 13841, 14050, 14174, 14183, 14198, 14218, 14236, 14339, 14457, 14629, 14680, 14806, 14999, 15370, 15478, 15551, 15937, 16185, 16323, 16449, 16492, 16526, 16590, 17064, 17128, 17132, 17156, 17190, 17201, 17245, 17344, 17389, 17433, 17536, 17691, 17922, 18005, 18163, 18191, 18196, 18386, 18549, 18596, 18671, 18760, 18789, 18858, 19125, 19252, 19419, 19719, 20238, 20278, 20300, 20446, 20454, 20514, 20515, 20720, 21366, 21763, 21802, 21844, 21907, 22393, 22417, 22678, 22694, 23984, 24109, 26399, 26972, 27226, 27389, 28042, 29819, 52187, 54120, 54343, 54377, 54387, 54608, 55960, 56210, 56380, 56421, 56469, 57080, 57274, 57340, 57745, 58175, 64009, 66259, 66350, 66355, 66808, 67381, 67434, 67815, 68240, 68652, 68750, 68832, 69121, 69482, 69601, 69675, 69726, 70527, 70556, 70638, 70804, 71007, 71033, 71096, 71235, 71729, 72151, 72190, 72475, 72792, 73598, 73712, 74080, 74096, 74322, 74513, 74670, 74694, 74720, 75501, 75747, 75788, 75796, 75799, 76792, 76901, 77125, 77521, 78618, 78890, 80286, 83554, 84505, 93701, 93737, 93757, 93834, 94109, 97884, 97895, 98736, 98741, 98932, 100177, 101490, 103149, 103213, 105120, 105559, 107767, 107831, 108069, 108099, 108960, 109711, 117109, 117198, 118452, 140904, 170826, 192678, 207596, 208936, 210933, 214290, 214766, 215114, 216049, 216188, 216227, 216558, 216739, 216742, 216760, 217480, 217826, 218461, 219140, 224814, 225049, 225115, 226641, 229473, 230810, 230815, 231470, 231861, 232367, 232533, 233863, 234825, 237387, 237636, 238988, 239364, 240185, 241175, 242022, 243385, 244562, 244871, 245049, 268510, 269582, 269585, 270802, 277360, 282619, 319480, 319582, 320111, 320315, 320492, 329064, 330470, 330941, 353187, 380714, 381319, 382038, 382105, 386753, 433926, 434264, 545475, 545527, 619293, 654805, 100043450
user-supplied	8602_GSE65774__Differentially_expressed_genes_in_striatum_of_10_mon_HD_Q175_mice_vs_Q20	8602_GSE65774__Differentially_expressed_genes_in_striatum_of_10_mon_HD_Q175_mice_vs_Q20	0.213929298067155	0.401117433875915	0.0953836277292718	1.10008079568454	enriched	4169	465	122646.408251379	22099, 13488, 106014, 230959, 319263, 320865, 14007, 230868, 319974, 13418, 18096, 66578, 72461, 74050, 77531, 192167, 208151, 233919, 239647, 268859, 12162, 14807, 16795, 16981, 22367, 26946, 58869, 65112, 100662, 215378, 229905, 241794, 241919, 320027, 320209, 407793, 100041979, 12561, 12562, 12565, 12671, 13853, 14677, 14732, 15213, 16319, 16553, 16633, 17463, 17919, 18387, 18584, 18610, 18845, 19317, 19821, 26409, 28109, 30944, 52592, 54610, 57740, 64454, 66161, 66297, 66673, 67484, 67775, 67935, 67952, 68099, 68203, 68404, 68659, 69983, 70882, 71296, 71529, 74206, 75087, 76089, 76199, 78809, 80744, 101631, 102093, 102688, 104099, 105445, 109135, 109294, 109857, 110006, 209760, 217692, 223254, 224090, 225030, 230587, 231858, 233115, 237979, 239283, 243312, 244579, 270120, 330086, 338362, 382985, 654409, 100042715, 100418235, 100502920, 100503859, 11441, 11553, 11607, 11717, 11846, 11898, 11981, 11988, 11994, 12006, 12042, 12332, 12393, 12411, 12452, 12801, 12824, 12950, 13107, 13123, 13175, 13176, 13244, 13437, 13507, 13548, 13614, 13799, 13845, 13872, 14048, 14107, 14129, 14174, 14183, 14218, 14236, 14457, 14680, 14806, 15015, 15260, 15275, 15379, 15404, 15446, 15478, 15551, 16185, 16323, 16449, 16492, 16526, 16532, 16590, 16716, 17084, 17201, 17345, 17389, 17433, 17536, 17685, 17686, 17855, 17922, 18005, 18163, 18191, 18196, 18208, 18212, 18231, 18386, 18491, 18504, 18549, 18596, 18671, 18676, 18760, 18761, 18783, 18830, 18858, 19012, 19013, 19043, 19076, 19125, 19220, 19418, 19719, 20238, 20300, 20464, 20514, 20515, 21366, 21371, 21763, 21802, 21809, 21907, 21941, 22288, 22325, 22393, 22590, 22627, 22630, 22682, 22751, 23790, 23961, 23971, 23984, 26366, 26399, 26458, 26570, 27058, 27218, 27226, 27389, 27403, 28042, 29819, 50493, 52187, 53867, 54120, 54343, 54352, 54377, 54387, 54608, 56009, 56050, 56173, 56213, 56321, 56324, 56380, 56469, 56643, 58175, 59010, 59021, 63955, 64009, 64075, 64385, 65098, 65247, 66143, 66208, 66259, 66355, 66413, 66506, 67005, 67379, 67708, 67815, 67834, 67857, 67899, 68001, 68073, 68128, 68183, 68304, 68750, 68969, 69121, 69136, 69288, 69482, 69601, 69608, 69675, 70153, 70638, 70737, 70804, 71007, 71116, 71263, 71653, 71684, 71729, 71911, 72151, 72265, 72395, 72479, 72792, 73144, 73598, 73712, 73940, 74080, 74096, 74322, 74386, 74513, 74694, 74720, 74762, 75578, 75747, 75788, 75796, 76722, 76894, 76901, 77125, 77521, 78908, 81896, 83554, 93834, 93884, 93891, 94109, 94353, 97884, 98736, 98741, 99889, 100177, 100494, 103149, 105005, 105120, 105559, 105638, 107272, 107831, 108069, 108099, 108679, 109082, 109711, 110784, 112415, 117198, 118452, 140904, 170826, 192193, 192198, 192678, 207596, 208638, 208936, 210009, 210356, 211255, 211798, 213402, 214766, 214968, 216028, 216049, 216188, 216227, 216560, 216724, 216739, 216850, 217480, 217826, 218030, 218232, 218454, 218461, 219140, 219257, 224814, 225049, 225115, 226641, 226830, 226844, 227059, 227715, 229357, 229473, 230815, 232345, 232449, 233863, 237636, 238257, 238988, 239364, 239606, 240185, 240832, 241070, 241175, 241576, 242721, 243385, 243548, 244562, 245049, 245578, 268301, 268510, 269582, 270190, 277353, 277360, 282619, 319480, 319582, 319901, 320111, 320226, 320492, 320685, 320709, 320722, 320817, 320981, 329064, 330216, 330260, 330470, 330941, 333433, 338363, 380768, 381319, 381827, 382105, 386753, 432713, 433481, 434264, 545475, 545902, 619293, 619665, 627214, 100038746, 100043450, 100504399
user-supplied	8042_GSE65774__Down-regulated_genes_in_striatum_of_HD_Q175_mice	8042_GSE65774__Down-regulated_genes_in_striatum_of_HD_Q175_mice	0.551979366409372	0.689974208011715	0.0476681819575219	1.04882257932354	enriched	2693	306	122706.68473821	13488, 106014, 230959, 319263, 14007, 230868, 66578, 77531, 192167, 208151, 218763, 233919, 268859, 12162, 13010, 22367, 58869, 65112, 81004, 107022, 207181, 229905, 233107, 320209, 100041979, 11539, 11829, 12561, 12562, 12565, 12671, 14732, 15213, 15900, 16439, 16633, 17919, 17960, 18387, 18584, 19126, 19317, 22339, 30932, 50723, 54610, 57740, 66092, 66297, 67484, 67952, 68203, 68659, 71481, 71529, 74206, 74968, 75087, 78617, 78809, 80744, 100705, 101631, 104099, 109135, 109294, 109857, 209760, 216725, 217692, 223254, 223827, 224090, 224093, 230587, 233115, 233781, 237979, 239283, 239857, 380698, 433940, 100042715, 100418235, 11441, 11553, 11569, 11717, 11898, 11988, 12006, 12192, 12267, 12411, 12452, 12801, 12950, 13164, 13175, 13437, 13616, 13656, 14114, 14174, 14183, 14198, 14218, 14236, 14281, 14339, 14457, 14629, 14680, 14806, 15370, 15551, 15937, 16185, 16323, 16449, 16476, 16492, 16526, 16590, 17064, 17132, 17245, 17389, 17433, 17536, 17691, 17922, 18005, 18163, 18191, 18212, 18386, 18549, 18596, 18671, 18760, 18791, 18858, 19125, 19252, 19418, 19419, 19879, 20238, 20278, 20300, 20454, 20514, 20515, 21366, 21763, 21802, 21907, 22417, 22678, 23984, 24109, 26972, 27226, 27389, 28042, 29819, 52187, 54120, 54343, 54377, 54387, 54608, 55960, 56380, 56469, 57080, 57274, 57340, 57745, 58175, 64009, 64385, 66259, 66350, 66355, 67393, 67434, 67815, 68240, 68750, 69121, 69288, 69482, 69601, 69675, 69726, 70556, 70638, 70804, 71007, 71729, 71908, 72151, 72475, 72792, 73598, 73712, 74080, 74096, 74322, 74513, 74694, 74720, 75501, 75747, 75788, 75796, 75799, 76365, 76792, 76901, 77125, 77521, 78635, 80287, 83554, 93737, 93757, 93834, 94109, 97884, 98736, 98932, 100177, 103142, 103149, 103213, 105120, 105559, 106861, 107767, 107831, 107895, 108069, 108099, 108960, 109711, 117109, 117198, 118452, 140904, 170826, 192678, 207596, 208936, 214766, 214968, 216049, 216188, 216558, 216739, 216742, 217480, 217826, 218461, 219140, 224814, 225049, 225115, 226641, 229473, 230810, 230815, 230828, 232533, 234825, 237387, 237636, 240185, 241175, 242022, 242721, 243385, 244562, 244871, 245049, 245827, 268510, 269582, 282619, 319480, 319582, 320111, 320129, 329064, 330470, 330941, 382105, 386753, 433926, 434264, 545475, 619293, 629820, 100038577
user-supplied	6m-Q111-DOWN_GSE65774__Down-regulated_genes_in_striatum_of_6_mon_HD_Q111_mice	6m-Q111-DOWN_GSE65774__Down-regulated_genes_in_striatum_of_6_mon_HD_Q111_mice	0.693151375653122	0.742662188199773	0.0386966546173535	1.03945512190911	enriched	1397	165	135480.300644238	13488, 106014, 230959, 319263, 14007, 77531, 192167, 208151, 233919, 268859, 319387, 22367, 65112, 71702, 229905, 320209, 100041979, 12561, 12565, 15213, 17919, 18610, 19699, 54610, 66092, 66673, 67484, 67952, 68659, 71529, 74206, 94093, 101631, 104099, 109135, 109857, 217692, 224090, 224093, 233115, 239283, 433940, 100418235, 11441, 11553, 11569, 11717, 11898, 12343, 12452, 12801, 13175, 13437, 14174, 14218, 14236, 14339, 14457, 14629, 14680, 14806, 14999, 15525, 16185, 16323, 16449, 16492, 16526, 16980, 17201, 17344, 17536, 17922, 18163, 18191, 18196, 18386, 18549, 19041, 19419, 19896, 20238, 20278, 20454, 21366, 21802, 22393, 22417, 22678, 23984, 24109, 26972, 28042, 29819, 52187, 54120, 54343, 54377, 54387, 55960, 56380, 56421, 56469, 57080, 58203, 64009, 66259, 66350, 66355, 67815, 68832, 69482, 69601, 69675, 69726, 70556, 70638, 70804, 71007, 72151, 73598, 73712, 74055, 74096, 74513, 74720, 75747, 75788, 75796, 76792, 76901, 80286, 93737, 93834, 94109, 101490, 103149, 105120, 107767, 108069, 117198, 118452, 140904, 170826, 214290, 216742, 217480, 219140, 224814, 225049, 225115, 226641, 230815, 239364, 240185, 243385, 268510, 269582, 282619, 330941, 386753, 433926, 434264, 449000, 619293
user-supplied	8032_GSE65774__Up-regulated_genes_in_striatum_of_HD_Q175_mice	8032_GSE65774__Up-regulated_genes_in_striatum_of_HD_Q175_mice	0.000757947235282223	0.0113692085292333	-0.285923909364737	0.751319782171462	depleted	2519	241	129874.85907106	320865, 228960, 16981, 26946, 68196, 76897, 76937, 77627, 80909, 109151, 215378, 219228, 241794, 320365, 320398, 330164, 11480, 14660, 14677, 15463, 16319, 19821, 20271, 26409, 28109, 30944, 52592, 66161, 68099, 69784, 70572, 71296, 72154, 74440, 76132, 80898, 99633, 102688, 105445, 110350, 207259, 213498, 217951, 218756, 218820, 228961, 242259, 244579, 269152, 319939, 338362, 382985, 654409, 100503859, 11499, 11981, 11994, 12287, 12393, 12558, 12805, 12824, 12943, 13123, 13244, 13392, 13548, 13723, 13799, 13872, 14048, 14107, 15245, 15275, 15379, 15404, 16532, 16568, 17263, 17685, 17921, 18121, 18676, 18719, 18761, 18783, 19012, 19076, 19240, 19894, 20135, 20254, 20349, 20562, 20607, 21838, 21951, 22627, 22630, 23790, 23854, 23872, 23965, 24030, 26458, 27058, 27385, 27403, 50799, 50913, 53317, 53867, 54160, 56173, 56321, 56324, 64075, 65098, 65247, 66143, 66201, 66208, 66270, 66307, 66413, 67005, 67015, 67329, 67667, 67834, 67857, 68001, 68128, 68170, 68272, 68304, 68525, 68969, 69065, 69136, 69228, 69546, 69727, 69790, 69806, 70153, 70350, 70530, 71116, 71153, 71263, 71302, 71310, 71371, 71684, 71911, 72479, 72607, 72925, 72930, 72978, 73144, 73229, 73870, 74053, 74386, 75409, 77634, 77771, 77987, 78586, 78757, 78908, 80892, 93884, 93885, 93891, 94353, 100710, 100972, 105005, 105638, 106522, 107272, 108679, 110784, 114128, 116871, 170753, 170771, 192161, 208638, 209032, 211255, 211401, 215474, 216560, 218030, 218138, 218232, 219189, 219257, 223732, 224014, 225207, 226830, 227331, 227715, 229357, 231760, 232333, 232449, 234725, 238257, 242291, 243339, 243548, 244585, 244958, 245578, 245886, 319448, 319901, 320119, 320225, 320709, 320817, 320873, 320981, 333433, 338365, 380768, 381644, 381812, 387314, 414081, 545902, 619665, 654801, 100038356, 100039045
user-supplied	8022_GSE65774__Differentially_expressed_genes_in_striatum_of_HD_Q175_mice	8022_GSE65774__Differentially_expressed_genes_in_striatum_of_HD_Q175_mice	0.00597277777746929	0.0298638888873465	-0.219402257109829	0.802998641265363	depleted	5212	547	126171.118956255	13488, 106014, 230959, 319263, 320865, 14007, 228960, 230868, 66578, 77531, 192167, 208151, 218763, 233919, 268859, 12162, 13010, 16981, 22367, 26946, 58869, 65112, 68196, 76897, 76937, 77627, 80909, 81004, 107022, 109151, 207181, 215378, 219228, 229905, 233107, 241794, 320209, 320365, 320398, 330164, 100041979, 11480, 11539, 11829, 12561, 12562, 12565, 12671, 14660, 14677, 14732, 15213, 15463, 15900, 16319, 16439, 16633, 17919, 17960, 18387, 18584, 19126, 19317, 19821, 20271, 22339, 26409, 28109, 30932, 30944, 50723, 52592, 54610, 57740, 66092, 66161, 66297, 67484, 67952, 68099, 68203, 68659, 69784, 70572, 71296, 71481, 71529, 72154, 74206, 74440, 74968, 75087, 76132, 78617, 78809, 80744, 80898, 99633, 100705, 101631, 102688, 104099, 105445, 109135, 109294, 109857, 110350, 207259, 209760, 213498, 216725, 217692, 217951, 218756, 218820, 223254, 223827, 224090, 224093, 228961, 230587, 233115, 233781, 237979, 239283, 239857, 242259, 244579, 269152, 319939, 338362, 380698, 382985, 433940, 654409, 100042715, 100418235, 100503859, 11441, 11499, 11553, 11569, 11717, 11898, 11981, 11988, 11994, 12006, 12192, 12267, 12287, 12393, 12411, 12452, 12558, 12801, 12805, 12824, 12943, 12950, 13123, 13164, 13175, 13244, 13392, 13437, 13548, 13616, 13656, 13723, 13799, 13872, 14048, 14107, 14114, 14174, 14183, 14198, 14218, 14236, 14281, 14339, 14457, 14629, 14680, 14806, 15245, 15275, 15370, 15379, 15404, 15551, 15937, 16185, 16323, 16449, 16476, 16492, 16526, 16532, 16568, 16590, 17064, 17132, 17245, 17263, 17389, 17433, 17536, 17685, 17691, 17921, 17922, 18005, 18121, 18163, 18191, 18212, 18386, 18549, 18596, 18671, 18676, 18719, 18760, 18761, 18783, 18791, 18858, 19012, 19076, 19125, 19240, 19252, 19418, 19419, 19879, 19894, 20135, 20238, 20254, 20278, 20300, 20349, 20454, 20514, 20515, 20562, 20607, 21366, 21763, 21802, 21838, 21907, 21951, 22417, 22627, 22630, 22678, 23790, 23854, 23872, 23965, 23984, 24030, 24109, 26458, 26972, 27058, 27226, 27385, 27389, 27403, 28042, 29819, 50799, 50913, 52187, 53317, 53867, 54120, 54160, 54343, 54377, 54387, 54608, 55960, 56173, 56321, 56324, 56380, 56469, 57080, 57274, 57340, 57745, 58175, 64009, 64075, 64385, 65098, 65247, 66143, 66201, 66208, 66259, 66270, 66307, 66350, 66355, 66413, 67005, 67015, 67329, 67393, 67434, 67667, 67815, 67834, 67857, 68001, 68128, 68170, 68240, 68272, 68304, 68525, 68750, 68969, 69065, 69121, 69136, 69228, 69288, 69482, 69546, 69601, 69675, 69726, 69727, 69790, 69806, 70153, 70350, 70530, 70556, 70638, 70804, 71007, 71116, 71153, 71263, 71302, 71310, 71371, 71684, 71729, 71908, 71911, 72151, 72475, 72479, 72607, 72792, 72925, 72930, 72978, 73144, 73229, 73598, 73712, 73870, 74053, 74080, 74096, 74322, 74386, 74513, 74694, 74720, 75409, 75501, 75747, 75788, 75796, 75799, 76365, 76792, 76901, 77125, 77521, 77634, 77771, 77987, 78586, 78635, 78757, 78908, 80287, 80892, 83554, 93737, 93757, 93834, 93884, 93885, 93891, 94109, 94353, 97884, 98736, 98932, 100177, 100710, 100972, 103142, 103149, 103213, 105005, 105120, 105559, 105638, 106522, 106861, 107272, 107767, 107831, 107895, 108069, 108099, 108679, 108960, 109711, 110784, 114128, 116871, 117109, 117198, 118452, 140904, 170753, 170771, 170826, 192161, 192678, 207596, 208638, 208936, 209032, 211255, 211401, 214766, 214968, 215474, 216049, 216188, 216558, 216560, 216739, 216742, 217480, 217826, 218030, 218138, 218232, 218461, 219140, 219189, 219257, 223732, 224014, 224814, 225049, 225115, 225207, 226641, 226830, 227331, 227715, 229357, 229473, 230810, 230815, 230828, 231760, 232333, 232449, 232533, 234725, 234825, 237387, 237636, 238257, 240185, 241175, 242022, 242291, 242721, 243339, 243385, 243548, 244562, 244585, 244871, 244958, 245049, 245578, 245827, 245886, 268510, 269582, 282619, 319448, 319480, 319582, 319901, 320111, 320119, 320129, 320225, 320709, 320817, 320873, 320981, 329064, 330470, 330941, 333433, 338365, 380768, 381644, 381812, 382105, 386753, 387314, 414081, 433926, 434264, 545475, 545902, 619293, 619665, 629820, 654801, 100038356, 100038577, 100039045
user-supplied	8604_GSE65774__Up-regulated_genes_in_striatum_of_6_mon_HD_Q175_mice_vs_Q20	8604_GSE65774__Up-regulated_genes_in_striatum_of_6_mon_HD_Q175_mice_vs_Q20	0.0545296885832182	0.136954134116435	-0.15311975002287	0.858026966910155	depleted	3042	311	125822.217619987	320865, 228960, 76438, 12563, 13048, 14370, 16981, 26946, 76897, 76937, 77627, 80909, 100662, 104382, 109151, 215378, 241794, 243274, 320365, 320398, 330164, 11480, 12035, 13592, 14660, 14677, 14683, 15463, 16319, 17087, 20271, 26409, 26557, 28109, 30944, 52589, 56747, 66161, 67356, 68099, 68404, 69784, 70572, 71296, 72154, 74007, 74440, 76132, 80898, 81907, 99633, 102688, 105445, 170936, 207259, 213498, 215748, 216177, 217951, 218756, 228911, 228961, 242259, 244579, 252838, 269037, 269152, 319939, 330086, 338362, 382985, 626578, 654409, 100503859, 11819, 11981, 11994, 12183, 12287, 12393, 12424, 12558, 12805, 12824, 12943, 13244, 13392, 13640, 13723, 13799, 13872, 14048, 14107, 14129, 15275, 15379, 16491, 16532, 16568, 16773, 17248, 17263, 17685, 17855, 17921, 18121, 18504, 18624, 18647, 18676, 18719, 18761, 18783, 19012, 19076, 19240, 19357, 19752, 19894, 20264, 20562, 20607, 21838, 21941, 21951, 22138, 22215, 22627, 22630, 22751, 23790, 23854, 23872, 23965, 24030, 26408, 26414, 26458, 27058, 27385, 27403, 50766, 50799, 50913, 52076, 53867, 54160, 54352, 56009, 56050, 56173, 56321, 56324, 56330, 64075, 65098, 65247, 66143, 66201, 66208, 66270, 66307, 66413, 66506, 66860, 66904, 67005, 67015, 67329, 67471, 67667, 67834, 67857, 67878, 67900, 68001, 68128, 68272, 68304, 68525, 68708, 68955, 68969, 69065, 69136, 69228, 69727, 69790, 69806, 70153, 70350, 70530, 71116, 71153, 71263, 71302, 71310, 71544, 71684, 71776, 71911, 72160, 72265, 72479, 72607, 72925, 72930, 72978, 73144, 73229, 74030, 74053, 74129, 74257, 75607, 75686, 75718, 77288, 77771, 77889, 77987, 78757, 78908, 79202, 80892, 93884, 93891, 94043, 94315, 94353, 98402, 99470, 105638, 106522, 107272, 108679, 109082, 110784, 114128, 116871, 140919, 170753, 192161, 208213, 208638, 209032, 209550, 210356, 211255, 211401, 211798, 212679, 216560, 216850, 218030, 218138, 218232, 218454, 219189, 219257, 224014, 226830, 227325, 227331, 227715, 229357, 231042, 231605, 231760, 232333, 232449, 233806, 234725, 237711, 238257, 238328, 239250, 240322, 241576, 243339, 243548, 244958, 245578, 245886, 268301, 269629, 278279, 319448, 319565, 319832, 319901, 320225, 320709, 320722, 320817, 320873, 320981, 330216, 333433, 338365, 353235, 380768, 381644, 381812, 387314, 414081, 497097, 545902, 619665, 100038356, 100039045
