Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
Gene Ontology Cellular Component	GO:0097458	neuron part	5.63670172353262e-13	2.21522377734832e-10	1.34247321465271	3.8285005095032	enriched	1490	38	177868.153020134	268980, 23984, 19739, 67972, 12323, 12631, 12709, 13488, 13518, 13841, 14800, 15481, 16520, 16800, 18190, 18574, 18587, 18619, 19049, 19395, 19735, 20620, 20740, 20742, 22084, 22318, 23802, 26404, 53379, 58208, 66259, 67300, 67760, 74309, 140486, 217166, 241638, 381677
Gene Ontology Cellular Component	GO:0043005	neuron projection	1.41521293702629e-12	3.70785789500888e-10	1.41225488361498	4.10520172757344	enriched	1164	32	190825.478522337	268980, 67972, 12323, 12631, 12709, 13488, 13518, 13841, 14800, 15481, 16520, 16800, 18619, 19395, 19735, 20620, 20740, 20742, 22084, 22318, 23802, 26404, 53379, 58208, 66259, 67300, 67760, 74309, 140486, 217166, 241638, 381677
Gene Ontology Cellular Component	GO:0043025	neuronal cell body	4.84729633345462e-12	9.52493729523834e-10	1.61125961918155	5.0091168353162	enriched	633	22	178232.372827804	268980, 23984, 67972, 12323, 12631, 12709, 13488, 13841, 14800, 15481, 16520, 16800, 18574, 18619, 19049, 22084, 23802, 53379, 66259, 67760, 217166, 381677
Gene Ontology Cellular Component	GO:0036477	somatodendritic compartment	1.20678802415476e-11	1.89707077397128e-09	1.46894444861205	4.3446467219552	enriched	864	26	183185.278935185	268980, 23984, 67972, 12323, 12631, 12709, 13488, 13841, 14800, 15481, 16520, 16800, 18574, 18619, 19049, 20620, 22084, 23802, 53379, 66259, 67760, 74309, 140486, 217166, 241638, 381677
Gene Ontology Cellular Component	GO:0044297	cell body	2.21911567815274e-11	2.90704153838009e-09	1.52596711351063	4.5995897443673	enriched	709	23	169583.781382228	268980, 23984, 67972, 12323, 12631, 12709, 13488, 13841, 14800, 15481, 16520, 16800, 18574, 18619, 19049, 22084, 23802, 53379, 56486, 66259, 67760, 217166, 381677
Gene Ontology Cellular Component	GO:0030425	dendrite	3.4482239511745e-11	3.87186289374736e-09	1.6104066340257	5.00484595476957	enriched	572	20	192599.678321678	268980, 12323, 12631, 12709, 13488, 13841, 14800, 15481, 16520, 16800, 18619, 20620, 22084, 23802, 66259, 67760, 74309, 140486, 217166, 241638
Gene Ontology Molecular Function	GO:0005515	protein binding	5.26071389138377e-10	2.20250597514541e-07	0.962485156738785	2.61819502012268	enriched	8129	112	117955.282568582	268980, 244059, 19317, 19739, 67972, 71820, 75141, 216439, 218194, 246710, 268448, 11480, 11565, 11766, 12177, 12323, 12631, 12709, 13488, 13498, 13518, 13653, 13681, 13841, 14312, 14470, 14800, 15388, 15481, 16478, 16520, 16800, 16969, 18190, 18481, 18574, 18619, 18626, 18763, 19049, 19252, 19336, 19735, 19736, 19769, 20312, 20383, 20620, 20658, 20740, 20742, 21833, 22036, 22084, 22129, 22142, 22318, 22433, 22631, 23802, 24045, 26404, 53379, 56399, 56420, 56486, 57259, 58200, 58208, 59046, 65105, 66083, 66259, 66961, 67300, 67673, 68953, 68961, 69131, 69917, 71514, 71764, 71769, 71878, 71923, 72289, 74100, 78926, 93696, 100855, 102423, 104263, 114641, 116848, 140629, 140742, 170791, 217166, 223696, 224727, 225872, 229709, 230775, 233208, 234854, 235312, 241638, 317717, 360013, 381677, 399548, 606496
Gene Ontology Molecular Function	GO:0097159	organic cyclic compound binding	5.5995914622341e-10	2.20250597514541e-07	0.933472190755258	2.54332477281075	enriched	5206	83	101461.095082597	23984, 244059, 19317, 67972, 75141, 216439, 246710, 268448, 474156, 11480, 11565, 12323, 12709, 13170, 13488, 13653, 13681, 13713, 13841, 15382, 15388, 15481, 16478, 16969, 18420, 18481, 18626, 19336, 19704, 19769, 20383, 20429, 20620, 20658, 20742, 20918, 21833, 22142, 22433, 22631, 22668, 23802, 26404, 53379, 56399, 58208, 59045, 59047, 65105, 66599, 66704, 67036, 67300, 67869, 68730, 68957, 68961, 69131, 69917, 71514, 71769, 74100, 74309, 93696, 101023, 102423, 102448, 104263, 114641, 116848, 140486, 170791, 217151, 217166, 225872, 229709, 233020, 233208, 234854, 320661, 360013, 546071, 606496
Gene Ontology Cellular Component	GO:0042995	cell projection	8.80043856249791e-10	8.6464308876542e-08	1.09786157991245	2.99774871886696	enriched	2076	42	157304.772157996	268980, 19739, 67972, 71820, 12323, 12631, 12709, 13488, 13518, 13841, 14800, 15481, 16520, 16800, 18587, 18619, 18763, 19395, 19735, 20312, 20620, 20740, 20742, 22084, 22318, 23802, 26404, 53379, 56486, 58208, 66259, 67300, 67760, 70300, 71769, 74309, 140486, 217166, 235312, 241638, 381677, 382406
Gene Ontology Biological Process	GO:0008380	RNA splicing	1.07155970769918e-09	6.78404450944353e-06	1.68413071788256	5.38776540800118	enriched	336	15	97926.7351190476	19317, 15382, 15388, 15481, 20383, 20658, 22668, 53379, 65105, 66704, 69131, 71514, 72289, 170791, 233208
