Peak.ID	logFC	logCPM	F	PValue	FDR
Htt_PeakRegion_00683_chr5_36660878_36662485	2.2328640248485	1.73490293534999	32.4129660115993	2.22241465257268e-05	0.0218685601813152
Htt_PeakRegion_02468_chr17_3084127_3084558	-1.28191561917767	1.94396577272635	27.3783060412351	5.84513796262715e-05	0.0281395904587264
Htt_PeakRegion_02890_chrY_4161543_4161580	2.15600502400255	0.09310921203216	25.219743123305	9.16410791899092e-05	0.0281395904587264
Htt_PeakRegion_00682_chr5_36630422_36630763	2.24321611887332	0.621144644668481	24.1956443970452	0.000114388579100514	0.0281395904587264
Htt_PeakRegion_01359_chr9_56223617_56223942	-1.20917037882102	2.18511121289766	19.2899460998401	0.000360650728808412	0.0652167501475376
Htt_PeakRegion_02846_chr19_43607632_43609557	1.52989111822748	-0.263034598193116	18.9018231428845	0.000397663110655717	0.0652167501475376
Htt_PeakRegion_00393_chr3_60045216_60045242	-1.09174256862758	0.9259992261969	18.0826863650272	0.000490536325569506	0.0689553920514849
Htt_PeakRegion_01667_chr11_55472935_55472966	-1.11913115362615	0.824913101082587	17.4209377847995	0.000583407221918975	0.0717590882960339
Htt_PeakRegion_01238_chr8_73319581_73319731	-0.978737529579777	1.80342367810837	16.2858579905925	0.000792113175437652	0.0797831824139278
Htt_PeakRegion_01790_chr11_89081779_89081997	-1.00803995383371	1.62782895797369	16.2009460001621	0.000810804699328535	0.0797831824139278
Htt_PeakRegion_02250_chr14_122485044_122490370	1.01209307198802	1.01367474453776	15.1156180304472	0.00109871269185689	0.09470307960236
Htt_PeakRegion_01503_chr10_80129443_80132697	-1.3893943393179	0.15611900955796	14.9411067653992	0.00115491560490683	0.09470307960236
Htt_PeakRegion_02119_chr13_74530339_74530637	-0.85596913648054	2.72038251761128	13.3822765338236	0.00182796251278335	0.138362700967601
Htt_PeakRegion_02118_chr13_74529862_74530163	-0.893182720438509	3.11626949695139	12.6744415001753	0.00227110810415013	0.143740424257625
Htt_PeakRegion_02700_chr18_35568669_35578682	0.897749941752049	1.39166279854571	12.6216804893185	0.00230867838301029	0.143740424257625
