Peak.ID	logFC	logCPM	F	PValue	FDR
Htt_PeakRegion_02501_chr17_8936413_8990251	-0.65246301720241	6.40835313900975	115.606193543723	2.81765043108614e-18	5.80435988803745e-15
Htt_PeakRegion_02883_chrX_143483016_143483103	0.933528716380665	3.83906358942562	74.8939447241591	9.9526201383313e-14	1.02511987424812e-10
Htt_PeakRegion_00061_chr1_87470947_87479689	-0.852361868758778	3.62643894433799	62.6296518581827	3.854883370771e-12	2.64701991459608e-09
Htt_PeakRegion_02481_chr17_8856735_8863543	-0.918064442922288	2.9675783299483	50.9598424597319	1.65389042392281e-10	8.51753568320248e-08
Htt_PeakRegion_02788_chr19_5789450_5820380	-0.410879589796433	5.96154596789033	42.6738568341906	2.89323723807268e-09	1.19201374208595e-06
Htt_PeakRegion_01040_chr7_45700428_45719231	-0.516453466337759	4.85410630771512	40.2593373227065	6.89046064635202e-09	1.92767988523095e-06
Htt_PeakRegion_02663_chr17_78639423_78668016	-0.457743987810919	5.32832567372619	39.656114615109	8.58031935749478e-09	1.92767988523095e-06
Htt_PeakRegion_02474_chr17_8801464_8823865	-0.485619520511103	5.00674664008126	39.6099653347325	8.72588312236746e-09	1.92767988523095e-06
Htt_PeakRegion_01904_chr11_109246726_109265826	-0.548756047185669	4.61012238226023	39.5570869363289	8.89577658975523e-09	1.92767988523095e-06
Htt_PeakRegion_02373_chr15_103519509_103534845	-0.555036984975217	4.39803088161383	39.4183799827535	9.35766934578131e-09	1.92767988523095e-06
Htt_PeakRegion_01630_chr11_5964653_5970839	-0.787437921701724	3.13111365610151	37.8513632023499	1.66418530582909e-08	3.11656520909812e-06
Htt_PeakRegion_01000_chr7_27521823_27529330	-0.667375450726514	3.55731458368317	36.8916544654778	2.37617587165399e-08	4.07910191300601e-06
Htt_PeakRegion_01690_chr11_69086004_69121190	-0.428125132377514	5.56901148787451	36.4824166235444	2.76821167361842e-08	4.38655080588765e-06
Htt_PeakRegion_02480_chr17_8840021_8856166	-0.549521738989723	4.15425535281711	34.3582213238419	6.16617607654902e-08	9.07308765549356e-06
Htt_PeakRegion_01556_chr10_99009261_99037544	-0.432782137649526	5.24560532988146	33.4177396899796	8.8301404841059e-08	1.21267262648388e-05
Htt_PeakRegion_00295_chr2_130630116_130635882	-0.708171621482579	3.08179389880433	32.342421532498	1.33595274135872e-07	1.72003915449935e-05
Htt_PeakRegion_02431_chr16_35302348_35312505	-0.596450048048716	3.72549861658134	32.0879618934315	1.47429308257403e-07	1.7864963235897e-05
Htt_PeakRegion_02212_chr14_64587584_64597537	-0.537408887533185	4.03170866736802	30.6256598350832	2.60805068521989e-07	2.98476911752943e-05
Htt_PeakRegion_01552_chr10_98978499_98990907	-0.552862479977248	3.91541447555574	29.8644783795397	3.51978156795986e-07	3.81618422631438e-05
Htt_PeakRegion_02666_chr17_78701254_78713739	-0.534340379996701	3.89131097194611	28.1664222614286	6.92042940749534e-07	7.1280422897202e-05
Htt_PeakRegion_01257_chr8_93965581_93973867	-0.585945907178842	3.47248757910342	27.1858135713178	1.02739843302756e-06	0.000100782893906514
Htt_PeakRegion_01564_chr10_111291014_111302390	-0.540758197169949	3.78949722629204	26.8901041169196	1.15821382808164e-06	0.000104163031838381
Htt_PeakRegion_02200_chr14_55103901_55109477	-0.693578682739302	2.82894726019264	26.8799744833933	1.16298530693338e-06	0.000104163031838381
Htt_PeakRegion_00163_chr2_29983160_30018329	-0.359111388880277	5.4020170160961	24.4153210582588	3.1991441336163e-06	0.000274593204802065
Htt_PeakRegion_02523_chr17_10276203_10291667	-0.454162030959393	4.23393898280516	24.0765678241444	3.68330880038386e-06	0.00030350464515163
Htt_PeakRegion_00313_chr2_156141888_156183746	-0.304847962241759	6.01135132085143	23.9054818573854	3.95571399471962e-06	0.000313414262658555
Htt_PeakRegion_00682_chr5_36630422_36630763	-0.38689071587463	4.8491094755627	23.4288332215192	4.82864387555173e-06	0.000368407643838391
