Peak.ID	logFC	logCPM	F	PValue	FDR
Htt_PeakRegion_29597_chr17_8920465_8990561	-0.62655374978364	6.68088672836037	128.673129609249	4.76017647799623e-22	6.87321881657876e-18
Htt_PeakRegion_29589_chr17_8799743_8868651	-0.521377607695809	6.37039661216251	83.9654282320703	3.04069703059997e-16	2.19523122124165e-12
Htt_PeakRegion_33141_chrX_143482944_143483178	0.933605808965181	3.84074276910022	79.170280982624	1.48318044631021e-15	7.13854748809106e-12
Htt_PeakRegion_30715_chr17_78636827_78716037	-0.448226777230916	6.61380973137457	66.8645565911076	1.0160035595202e-13	3.66751884897806e-10
Htt_PeakRegion_00981_chr1_87470591_87484995	-0.714919091781907	4.18630666885376	60.2864225601035	1.0778757383173e-12	3.11268955711271e-09
Htt_PeakRegion_22243_chr11_109237083_109266906	-0.578888699529906	5.11061361314157	58.8003812966915	1.85723646208332e-12	4.4694395460035e-09
Htt_PeakRegion_04233_chr2_130629966_130639861	-0.741938604492504	3.62253976617831	48.4091653558554	9.37323204724647e-11	1.93342996471702e-07
Htt_PeakRegion_32136_chr19_5789045_5822239	-0.412701822314721	6.01928164079539	45.6903288066574	2.71019070375782e-10	4.8915554464449e-07
Htt_PeakRegion_28198_chr15_103514186_103536591	-0.535917734465295	4.75429348594687	44.3267760381232	4.64334382629766e-10	7.44947127865688e-07
Htt_PeakRegion_19593_chr10_98992062_99038900	-0.412077230208175	5.88467912415904	42.0699451054003	1.14218205442216e-09	1.59190556117784e-06
Htt_PeakRegion_12928_chr7_27520082_27529386	-0.675466754066495	3.72064309650495	41.9206256444068	1.21275442710411e-09	1.59190556117784e-06
Htt_PeakRegion_13244_chr7_45700413_45720176	-0.512238600055558	4.8750152974781	41.6301094420168	1.3629948575899e-09	1.64002356239504e-06
Htt_PeakRegion_20969_chr11_69081510_69121356	-0.425302010559766	5.70873884900026	40.9890849794713	1.76484011296469e-09	1.9601943377767e-06
Htt_PeakRegion_24092_chr12_112608965_112618791	-0.629326594859636	3.87337556056255	39.9620477702783	2.67510411846524e-09	2.75898774046569e-06
Htt_PeakRegion_28802_chr16_35298506_35313500	-0.56088234660867	4.16099168431298	36.6079492098068	1.05867232736622e-08	1.01907798232272e-05
Htt_PeakRegion_29593_chr17_8893853_8905944	-0.592768961739839	3.8373824530448	32.5916322948183	5.70085348596717e-08	5.1446639677425e-05
Htt_PeakRegion_00451_chr1_49018234_49018473	-3.15328233623974	0.173482628496179	32.3615567139539	6.28593665926397e-08	5.33897878959485e-05
Htt_PeakRegion_20105_chr11_5963287_5972009	-0.618500161252266	3.48112649737729	30.8826050582548	1.18188034976926e-07	9.48065020573242e-05
Htt_PeakRegion_02601_chr2_25281864_25304837	-0.428763690855675	4.88698342452162	30.074740870338	1.67277564492321e-07	0.000127122144931822
Htt_PeakRegion_26234_chr14_64578145_64597629	-0.447433816940338	4.65312353536112	29.4230787247227	2.21666697939329e-07	0.000160032272577299
Htt_PeakRegion_15504_chr8_75217309_75227527	-0.601706330271792	3.52286464117101	29.139657942174	2.50631255038262e-07	0.000172326890071308
