Gene.ID	logFC	logCPM	F	PValue	FDR
ENSMUSG00000103785	0.376872587778725	8.72695706700218	42.2582146197948	0.000230577531697488	0.407936772638062
ENSMUSG00000068735	0.407379106473748	8.65342510259905	40.0178708405523	0.000275676317120397	0.407936772638062
ENSMUSG00000030232	0.310957192407513	10.0065059266677	35.6188572292817	0.000401997341468601	0.407936772638062
ENSMUSG00000014303	0.306076219088219	9.9579203526405	33.8459919489449	0.000473292887394532	0.407936772638062
ENSMUSG00000001729	0.325621895061045	10.2404015165997	32.2592512720257	0.000551165168450646	0.407936772638062
ENSMUSG00000037791	0.312567009500627	10.7686709499942	30.8960163430414	0.000631410991966948	0.407936772638062
ENSMUSG00000038437	0.311609919580211	10.005651197701	30.4762845883179	0.000659053418507409	0.407936772638062
ENSMUSG00000031558	0.37970901877948	9.3608266967048	28.900879053728	0.000777497422290255	0.407936772638062
ENSMUSG00000023259	0.307385435088309	10.7029440544821	28.4714490953879	0.000814364091799036	0.407936772638062
ENSMUSG00000037594	0.329969039068935	7.42232138819927	27.4282387386998	0.000913571414364097	0.407936772638062
ENSMUSG00000030811	0.329741127782774	7.41783534740785	26.9615503461188	0.000962886828013785	0.407936772638062
ENSMUSG00000041354	0.258665505818894	13.0500172234973	26.4495802563078	0.00102092212459444	0.407936772638062
ENSMUSG00000054874	0.266487100676393	12.5396495324168	26.279308843691	0.00104119853967311	0.407936772638062
ENSMUSG00000030814	0.329732733293819	7.09604006355135	26.123555717755	0.00106019363000584	0.407936772638062
ENSMUSG00000072825	0.324359656343663	8.89458130629554	25.9910676281066	0.00107669722327305	0.407936772638062
ENSMUSG00000003190	0.260609117970323	10.3128552377729	25.4544116084575	0.00114696325135547	0.407936772638062
ENSMUSG00000042594	0.290078480731472	9.84653295312171	25.4431867150156	0.00114849390468202	0.407936772638062
ENSMUSG00000024319	0.260771817991096	12.0150473802791	25.1934493411845	0.00118322624842299	0.407936772638062
ENSMUSG00000079553	0.25866570830367	12.2724171540677	25.1476206950048	0.00118974336517553	0.407936772638062
ENSMUSG00000021338	0.313508316765959	8.32794344234176	25.1004193249643	0.00119650318274101	0.407936772638062
ENSMUSG00000048915	0.308750005658707	8.12352307206223	25.0153179620433	0.0012088138503919	0.407936772638062
ENSMUSG00000032727	0.346855023416608	7.83460009002966	24.8722267484846	0.0012298763652634	0.407936772638062
ENSMUSG00000078695	0.297478572416247	9.39368090106617	24.8075893982341	0.00123954277492411	0.407936772638062
ENSMUSG00000005718	0.306059706033925	7.63635671353952	24.6861639957996	0.00125796278862541	0.407936772638062
ENSMUSG00000047904	0.333103380440801	6.93810096781038	24.6815199254223	0.00125867413066624	0.407936772638062
ENSMUSG00000039191	0.337380811646487	8.10758969497296	24.4840694869469	0.00128939402703544	0.407936772638062
ENSMUSG00000056158	0.351921849937687	7.84032866087334	24.3011849841934	0.0013186976389629	0.407936772638062
ENSMUSG00000010067	0.251159159933254	11.9261652603034	24.0147557242665	0.00136630495751426	0.407936772638062
ENSMUSG00000024308	0.257345513311131	11.5871559349695	23.7687529535456	0.00140893897154741	0.407936772638062
ENSMUSG00000010047	0.247848412190096	11.6927722203009	23.5476307293062	0.00144870543338208	0.407936772638062
ENSMUSG00000092607	0.3092555488419	8.77565050380342	23.5274261603664	0.00145240934555935	0.407936772638062
ENSMUSG00000040856	0.357573946233263	5.97161855389835	23.4166457379465	0.00147293177954496	0.407936772638062
ENSMUSG00000092564	0.260772309970559	11.0150689777892	23.3841748901911	0.00147901647237479	0.407936772638062
ENSMUSG00000024309	0.256266262151561	11.5734347288108	23.294547570331	0.00149597734425362	0.407936772638062
ENSMUSG00000072473	-0.627405631408528	2.64883086809428	23.199805941519	0.00151417420993837	0.407936772638062
ENSMUSG00000030409	0.241797578348651	11.2028670309387	23.1996604495693	0.00151420236883595	0.407936772638062
ENSMUSG00000024312	0.259356974355083	11.038482813861	23.1648845220588	0.00152095202320757	0.407936772638062
