Gene.ID	logFC	logCPM	F	PValue	FDR
ENSMUSG00000010608	8.51175265376738	-0.0995358659102361	99.8975941699097	6.96899773825904e-06	0.0189835498390176
ENSMUSG00000008668	-7.55202861135907	-1.32192828724669	53.7886967276343	0.000135158081716417	0.129485655061306
ENSMUSG00000023795	-1.2829222483776	3.51216648276334	30.0212387918327	0.000248959680390293	0.129485655061306
ENSMUSG00000029772	-0.905461880391115	7.44073058060029	28.7675294136572	0.000293983888060052	0.129485655061306
ENSMUSG00000046201	-1.28191561917767	1.94396577272635	27.8597693731148	0.000332745809628908	0.129485655061306
ENSMUSG00000068141	-1.28191561917767	1.94396577272635	27.8597693731148	0.000332745809628908	0.129485655061306
ENSMUSG00000088244	-1.28191561917767	1.94396577272635	27.8597693731148	0.000332745809628908	0.129485655061306
ENSMUSG00000095184	-0.845391136071402	6.88816319518029	26.3753382820795	0.000410207286255468	0.139675580969987
ENSMUSG00000029190	2.24128831608055	3.83457619843331	24.9470696067287	0.000505994378265504	0.142951046420147
ENSMUSG00000089197	2.23920143839968	2.26303421347447	24.7049058301911	0.000524783577166472	0.142951046420147
ENSMUSG00000089407	2.2328640248485	1.73490293534999	23.4057653487882	0.000641108117329566	0.158761682873249
ENSMUSG00000081564	-0.905373201835608	5.12101520860204	22.3405674137267	0.000760123907892656	0.171766875689843
ENSMUSG00000024309	-6.82017896241519	-1.90689078796784	29.1493951282107	0.000908422907377794	0.171766875689843
ENSMUSG00000069208	-0.899202994782048	5.4029103508906	21.1052211338686	0.000933021677139734	0.171766875689843
ENSMUSG00000027762	-0.954586027842685	3.0356237173714	20.5262486208701	0.00103011042197812	0.171766875689843
ENSMUSG00000041650	1.01393333775288	2.97749780914583	20.1920579413723	0.00109166355013935	0.171766875689843
ENSMUSG00000018583	-1.12055892412133	1.79750694374194	19.9699174491067	0.00113502340764213	0.171766875689843
ENSMUSG00000018585	-1.12055892412133	1.79750694374194	19.9699174491067	0.00113502340764213	0.171766875689843
ENSMUSG00000103177	-0.954085023096858	2.04730552241903	19.1915428534803	0.00130416152906128	0.17612713244417
ENSMUSG00000030805	-1.86997823478512	0.143735285102128	18.8261136301228	0.00139391921331963	0.17612713244417
ENSMUSG00000029192	2.25241605193689	4.02257898907342	18.1503482061719	0.00158023098801304	0.17612713244417
ENSMUSG00000000276	-1.00899468238489	3.19189328616994	17.8613697965244	0.00166893937596196	0.17612713244417
ENSMUSG00000076281	-1.20917037882102	2.18511121289766	17.1294443837781	0.0019217560941237	0.17612713244417
ENSMUSG00000097111	-1.20917037882102	2.18511121289766	17.1294443837781	0.0019217560941237	0.17612713244417
ENSMUSG00000102617	-1.20917037882102	2.18511121289766	17.1294443837781	0.0019217560941237	0.17612713244417
ENSMUSG00000065061	-1.11913115362615	0.824913101082587	17.081866921623	0.00193972612823976	0.17612713244417
ENSMUSG00000081107	-1.11913115362615	0.824913101082587	17.081866921623	0.00193972612823976	0.17612713244417
ENSMUSG00000086460	-1.11913115362615	0.824913101082587	17.081866921623	0.00193972612823976	0.17612713244417
ENSMUSG00000087342	-1.11913115362615	0.824913101082587	17.081866921623	0.00193972612823976	0.17612713244417
ENSMUSG00000098906	-1.11913115362615	0.824913101082587	17.081866921623	0.00193972612823976	0.17612713244417
ENSMUSG00000093669	1.01209307198802	1.01367474453776	16.0641039262679	0.00237714591956593	0.208882112416051
ENSMUSG00000035640	-1.2511323167775	3.01197244930675	15.1231522565995	0.00289084862238328	0.246083488980377
ENSMUSG00000044220	1.52989111822748	-0.263034598193116	14.3741122159558	0.00339724822528492	0.250820067230161
ENSMUSG00000092250	1.52989111822748	-0.263034598193116	14.3741122159558	0.00339724822528492	0.250820067230161
ENSMUSG00000092871	1.52989111822748	-0.263034598193116	14.3741122159558	0.00339724822528492	0.250820067230161
ENSMUSG00000084635	0.955566812330911	1.90963577998801	14.3276414405617	0.00343203804754572	0.250820067230161
ENSMUSG00000030814	-0.788890545529459	1.51937396673426	14.1072411629985	0.0036029819357909	0.250820067230161
ENSMUSG00000034544	1.1625048369306	3.71829619036281	13.7556966053159	0.00389731514306266	0.250820067230161
ENSMUSG00000027833	1.16207144344792	2.72558517395595	13.4384716731603	0.00418801934478852	0.250820067230161
ENSMUSG00000100175	5.93073733756288	-2.25481409138815	15.3445768625776	0.00419923046016092	0.250820067230161
ENSMUSG00000089847	1.16538964705996	0.404695362698062	13.3986775803943	0.00422629762719042	0.250820067230161
ENSMUSG00000018697	0.855520756936763	1.40728780731459	13.2190263247499	0.00440442700709699	0.250820067230161
ENSMUSG00000018698	0.855520756936763	1.40728780731459	13.2190263247499	0.00440442700709699	0.250820067230161
ENSMUSG00000087211	0.855520756936763	1.40728780731459	13.2190263247499	0.00440442700709699	0.250820067230161
ENSMUSG00000019913	0.861857974340599	1.37586670963884	13.0709102378695	0.00455810684917834	0.250820067230161
ENSMUSG00000041703	0.84991220061772	2.62337619196706	13.0144323857809	0.00461839786972823	0.250820067230161
ENSMUSG00000085555	0.84991220061772	2.62337619196706	13.0144323857809	0.00461839786972823	0.250820067230161
ENSMUSG00000042289	-0.777307436144549	3.45442640810678	12.9829479306632	0.00465242400889101	0.250820067230161
ENSMUSG00000043964	-0.78849589480629	1.11547702506061	12.8149167912849	0.00483919898620854	0.250820067230161
ENSMUSG00000045193	-1.28453093426254	2.9948381025249	12.5583921697914	0.00514203546046161	0.250820067230161
ENSMUSG00000046378	5.93073733756288	-2.25481409138815	14.2262826447629	0.00518080679798755	0.250820067230161
ENSMUSG00000061762	0.988474974331172	1.79552929430149	12.415518602528	0.00532057709603046	0.250820067230161
ENSMUSG00000026087	-6.02236781302845	-2.46631819658186	15.429420910973	0.00534082387249913	0.250820067230161
ENSMUSG00000040048	-6.02236781302845	-2.46631819658186	15.429420910973	0.00534082387249913	0.250820067230161
ENSMUSG00000042308	-0.776957569623097	2.34914937126306	12.3806789608763	0.00536523869895618	0.250820067230161
ENSMUSG00000035621	-1.29664993946315	2.9879269753401	12.2458733780655	0.00554235007710451	0.250820067230161
ENSMUSG00000003072	-1.29609854517314	2.18963613571073	12.1820300911	0.00562867854825325	0.250820067230161
ENSMUSG00000003068	-1.32932623623022	2.45818179862004	12.1178919355178	0.00571703896282391	0.250820067230161
ENSMUSG00000026858	-0.980726220863747	3.86034781731217	12.0844807260377	0.00576372867821503	0.250820067230161
ENSMUSG00000036989	1.16438681790088	0.131244340918929	12.0562016429849	0.00580360528177127	0.250820067230161
ENSMUSG00000020389	7.09803208296053	-1.35669370540736	13.6127730739739	0.00584170888808897	0.250820067230161
ENSMUSG00000060671	7.09803208296053	-1.35669370540736	13.6127730739739	0.00584170888808897	0.250820067230161
ENSMUSG00000064052	0.849272781093901	1.63890111547264	11.9936585166237	0.00589298248998911	0.250820067230161
ENSMUSG00000075465	0.849272781093901	1.63890111547264	11.9936585166237	0.00589298248998911	0.250820067230161
ENSMUSG00000029328	2.07329945503223	0.234121521559232	11.9112830680433	0.00601324059659365	0.252001036694171
ENSMUSG00000025733	-0.69864345929827	3.676997879402	11.8059621432736	0.00617132483298691	0.254707406743278
ENSMUSG00000040761	0.997501826144805	0.965234389480002	11.7053085319863	0.00632709725449418	0.254845948594046
