Gene.ID	logFC	logCPM	F	PValue	FDR
ENSMUSG00000005936	1.50913440170067	3.55593058136303	59.4758009517316	1.53921188299059e-05	0.122718793373933
ENSMUSG00000000731	0.915738998171802	4.37898093266309	56.9101132499858	1.86545251005447e-05	0.122718793373933
ENSMUSG00000093483	0.92894330446792	2.39492530706247	33.9188250717889	0.000161705222779141	0.221689960080929
ENSMUSG00000045378	1.51240044507184	0.603827704373375	31.2457432309381	0.000223562907741716	0.221689960080929
ENSMUSG00000048905	1.51240044507184	0.603827704373375	31.2457432309381	0.000223562907741716	0.221689960080929
ENSMUSG00000027514	1.0679089399396	1.62336101341883	25.7421196672528	0.000469104140860047	0.221689960080929
ENSMUSG00000067700	1.58004491158101	2.18409571969662	24.1626240931935	0.000593180536146677	0.221689960080929
ENSMUSG00000073117	1.58004491158101	2.18409571969662	24.1626240931935	0.000593180536146677	0.221689960080929
ENSMUSG00000073119	1.58004491158101	2.18409571969662	24.1626240931935	0.000593180536146677	0.221689960080929
ENSMUSG00000027776	0.625855655299522	3.87503865166795	23.8873537636859	0.000618655867734925	0.221689960080929
ENSMUSG00000040189	0.822263341385259	5.377724579451	23.7821304768839	0.000628739550994189	0.221689960080929
ENSMUSG00000001627	0.851571640318565	2.67627899001607	23.6688197294934	0.000639819711424987	0.221689960080929
ENSMUSG00000037640	0.783218886728954	3.89963463865465	22.9500296678456	0.000715835592925497	0.221689960080929
ENSMUSG00000103709	0.837621507530814	1.97532755661533	21.5961195488311	0.000890716297672511	0.221689960080929
ENSMUSG00000040390	0.783360507030333	3.22498224078935	21.3754913878544	0.000923868787102412	0.221689960080929
ENSMUSG00000057286	0.52589460867645	4.90558166983843	20.951775116413	0.00099179221617499	0.221689960080929
ENSMUSG00000024515	0.63042725684395	3.27670578449204	20.7495761160495	0.00102631257764111	0.221689960080929
ENSMUSG00000023914	0.561051740125343	4.03784197839238	20.6809099196022	0.00103836256064878	0.221689960080929
ENSMUSG00000042389	0.812890459579191	3.70675334132496	19.9812029380953	0.00117137254465292	0.221689960080929
ENSMUSG00000088555	0.830259315168782	2.99906933231339	19.700183722363	0.00123049722201665	0.221689960080929
ENSMUSG00000021621	0.615884311764222	4.0744627921764	19.6503279209111	0.00124135753107341	0.221689960080929
ENSMUSG00000095576	0.609007970076775	3.12838198389949	19.4506848163555	0.00128601677503831	0.221689960080929
ENSMUSG00000036873	0.54231927303614	3.99919759336708	19.3264095367314	0.0013147920164889	0.221689960080929
ENSMUSG00000039737	0.86195493584244	3.65681050023897	19.2688096165475	0.00132839096418489	0.221689960080929
ENSMUSG00000043671	0.662172684343054	5.56260990286421	19.2511975291157	0.00133258274297841	0.221689960080929
ENSMUSG00000031824	0.798934932601603	3.95334037206754	18.9781268966177	0.00139965377569208	0.221689960080929
ENSMUSG00000031074	0.581947003151125	4.49819313674953	18.7336699718906	0.00146316344951532	0.221689960080929
ENSMUSG00000029516	0.538083031037138	5.32190295435628	18.6849585997826	0.00147622908222112	0.221689960080929
ENSMUSG00000067586	0.780815312926106	1.91513663317456	18.5854768912752	0.00150335074383796	0.221689960080929
ENSMUSG00000085642	0.486302956578646	6.45508673362505	18.5806429096453	0.00150468381393939	0.221689960080929
ENSMUSG00000053062	0.784865081059593	2.87496369166678	18.532266506354	0.00151810313332462	0.221689960080929
ENSMUSG00000078706	0.576178193557703	5.79747985155503	18.4865772856776	0.00153090927709084	0.221689960080929
ENSMUSG00000040231	0.770485916668177	5.04045683680268	18.3568368724467	0.00156798790161169	0.221689960080929
ENSMUSG00000059554	0.450500698853722	5.70999101514947	18.2390961632583	0.00160257461134854	0.221689960080929
ENSMUSG00000022895	0.634189814452787	3.88499924410988	17.9530583367551	0.00169049196984918	0.221689960080929
ENSMUSG00000098172	0.651850296425143	4.34449615351632	17.8172553984489	0.00173425693754373	0.221689960080929
ENSMUSG00000056234	0.496282514188818	5.14150760604117	17.6596537329244	0.00178676610069755	0.221689960080929
ENSMUSG00000082843	0.654688487852108	2.59173009270991	17.6434286488306	0.00179227967856655	0.221689960080929
ENSMUSG00000040125	0.861632189009509	1.5096777568575	17.6411848199487	0.0017930437805935	0.221689960080929
ENSMUSG00000040212	0.770466240911028	4.45675594452143	17.5070066291206	0.00183945627420272	0.221689960080929
ENSMUSG00000063919	0.566518765511497	5.49728223196586	17.2978494784438	0.00191471832552848	0.221689960080929
ENSMUSG00000046119	0.704424989632991	2.45255892189843	17.2288450484313	0.00194035678856441	0.221689960080929
ENSMUSG00000087268	0.615784844511446	4.85026546656416	17.154855711839	0.00196830723014264	0.221689960080929
