Peak.ID	logFC	logCPM	F	PValue	FDR
EZH2_PeakRegion_11437_chr18_32162800_32164199	1.11779133915319	2.16431251128092	6.67988132701614	0.0181871584454699	0.999990525286736
EZH2_PeakRegion_12222_chrX_58028400_58029199	1.60305384319567	-0.350152063731991	6.66154631191786	0.0183251014457968	0.999990525286736
EZH2_PeakRegion_10608_chr16_35021800_35023599	0.904490361379308	2.02151376840358	6.11821434937154	0.0230015876521622	0.999990525286736
EZH2_PeakRegion_06584_chr9_97110200_97111599	0.832118340674419	2.54647678925549	5.85924830557322	0.025695005345423	0.999990525286736
EZH2_PeakRegion_09810_chr14_101840000_101844599	0.801331111247002	2.69104577737649	5.7584927481872	0.0268380021547004	0.999990525286736
EZH2_PeakRegion_10757_chr16_96125400_96129599	0.885407194657345	4.09218016323589	5.65193014809759	0.0281099727224867	0.999990525286736
EZH2_PeakRegion_02101_chr3_124320000_124322199	0.778776011006588	2.31114445742739	5.42734277860264	0.0310210242781085	0.999990525286736
EZH2_PeakRegion_07807_chr11_70557000_70557799	-1.10591245989739	-0.00325873901489587	5.29153441670873	0.0329468320561021	0.999990525286736
EZH2_PeakRegion_01404_chr2_150903600_150905399	0.937889539063878	2.23738022445405	5.23603409197723	0.0337726724752628	0.999990525286736
EZH2_PeakRegion_11921_chr19_17394000_17394799	1.06292001329349	0.933144847066468	5.2252069688951	0.0339365083807612	0.999990525286736
EZH2_PeakRegion_07622_chr11_52084200_52087999	0.765858125353879	2.4239427445082	5.19047542872188	0.0344681970605664	0.999990525286736
EZH2_PeakRegion_00085_chr1_37701800_37702999	-0.994329785184691	0.571663726595292	5.12522585358046	0.0354928992038762	0.999990525286736
EZH2_PeakRegion_09859_chr15_4305000_4306999	0.838798626145371	2.17568113002971	5.10774659766782	0.0357732559982595	0.999990525286736
EZH2_PeakRegion_11985_chr19_40425400_40430599	0.721580816532831	2.59084560010147	5.09549893698652	0.0359712030567096	0.999990525286736
EZH2_PeakRegion_03341_chr5_76138800_76141799	0.767587410277978	2.60928803324416	5.07717957425372	0.036269612820624	0.999990525286736
EZH2_PeakRegion_10475_chr16_17199800_17202199	0.819096575342165	2.2639482080628	5.05703447004817	0.036601021230084	0.999990525286736
EZH2_PeakRegion_00512_chr1_160572200_160580399	0.749567872421218	3.4609390740318	5.03164849962505	0.037023569177415	0.999990525286736
EZH2_PeakRegion_01892_chr3_89299400_89299999	0.869631778433367	0.814263539895851	5.01533355245176	0.0372980627131501	0.999990525286736
EZH2_PeakRegion_11249_chr17_66110200_66112799	0.778417033307415	2.18128914515193	4.99124575354097	0.0377075807285233	0.999990525286736
EZH2_PeakRegion_09052_chr13_21782200_21784599	0.753199367785963	2.28437036635315	4.96528784071556	0.0381546385749204	0.999990525286736
EZH2_PeakRegion_03065_chr5_15933800_15935999	0.877951594528085	1.81577380918499	4.80403484538762	0.0410710515870264	0.999990525286736
EZH2_PeakRegion_09676_chr14_61360000_61361199	0.908117270870115	1.6272134959335	4.64014979625867	0.0442987592461565	0.999990525286736
EZH2_PeakRegion_06092_chr9_10904000_10905199	0.848085567689603	1.22264258088639	4.63909541328956	0.0443204435704378	0.999990525286736
EZH2_PeakRegion_11280_chr17_74488800_74490199	0.858009394861525	1.09209853215666	4.63059846295422	0.0444956346170674	0.999990525286736
EZH2_PeakRegion_10348_chr15_101162800_101164399	-0.96159210492149	0.400977044200658	4.61084362835024	0.0449060114383588	0.999990525286736
EZH2_PeakRegion_03912_chr6_6647200_6647999	0.963797436505644	0.943492021306026	4.56220597263018	0.0459349688309785	0.999990525286736
EZH2_PeakRegion_00703_chr2_6865400_6875999	0.669844397657565	3.63043615630709	4.53509125313556	0.0465202967825213	0.999990525286736
EZH2_PeakRegion_00593_chr1_177441400_177442199	1.0207502924236	1.32959117804336	4.473376038942	0.0478846689919936	0.999990525286736
EZH2_PeakRegion_04155_chr6_83830800_83832599	0.737266424538058	2.21360018662845	4.44711229815463	0.0484791579881685	0.999990525286736
EZH2_PeakRegion_07310_chr10_119818400_119819799	0.82389288420861	1.24644441721815	4.44103134831504	0.0486180053952985	0.999990525286736
EZH2_PeakRegion_00599_chr1_178368400_178369999	0.734006941310021	1.98289695333735	4.42883493018552	0.0488978643766782	0.999990525286736
EZH2_PeakRegion_10612_chr16_35243000_35244399	0.869241043088074	0.529806983633406	4.36779451172532	0.0503265502338855	0.999990525286736
EZH2_PeakRegion_07289_chr10_112927400_112929799	0.733618921978131	2.65851872731147	4.34206107239205	0.0509431595393011	0.999990525286736
EZH2_PeakRegion_00516_chr1_161070000_161072199	0.707158715802881	2.19118788149213	4.29781858258999	0.0520236508414443	0.999990525286736
