Peak.ID	logFC	logCPM	F	PValue	FDR
H3K27Ac_PeakRegion_07309_chr5_30736400_30740999	1.33859105474069	2.56975181637847	59.4803417962001	6.87033084144507e-06	0.186014207532125
H3K27Ac_PeakRegion_07733_chr5_77406400_77408199	-1.04890690487703	1.66123212800481	22.5492250293115	0.000524953029159198	0.869367456221538
H3K27Ac_PeakRegion_26411_chr19_44509400_44514799	-0.628340300593596	4.11463566925899	19.4981189664869	0.000921067059886636	0.869367456221538
H3K27Ac_PeakRegion_12636_chr8_72317600_72325999	-0.68868118315941	3.67300036763722	17.992817280461	0.00124245782457127	0.869367456221538
H3K27Ac_PeakRegion_01948_chr2_19595600_19601599	0.672127789307014	3.05793239643618	17.8801635914706	0.00127142762864448	0.869367456221538
H3K27Ac_PeakRegion_26310_chr19_37271800_37279199	0.67510997049987	3.82734046990542	17.7674589960468	0.00130120913219968	0.869367456221538
H3K27Ac_PeakRegion_09723_chr6_98429800_98436399	0.813232055004228	3.24866698819614	17.0300742114968	0.00151764978493918	0.869367456221538
H3K27Ac_PeakRegion_09369_chr6_71464400_71465999	1.15951548542202	0.948204530868656	16.8766481475079	0.00156785946578895	0.869367456221538
H3K27Ac_PeakRegion_04186_chr3_50925400_50935999	0.51056740545206	4.5890637532295	15.9059548223548	0.00193499497475217	0.869367456221538
H3K27Ac_PeakRegion_19704_chr13_31801200_31809399	-0.764350759917436	3.62250128212236	15.8435107535072	0.00196189673166177	0.869367456221538
H3K27Ac_PeakRegion_23462_chr16_38741400_38744199	-0.706173673688389	2.87143422221891	15.591360269837	0.00207510444393477	0.869367456221538
H3K27Ac_PeakRegion_14856_chr9_111319000_111328199	0.528245920243526	3.74738295495094	15.5374467349889	0.00210029818131666	0.869367456221538
H3K27Ac_PeakRegion_19702_chr13_31556400_31560599	-0.878871727832881	3.23685690792847	15.2741678886583	0.00222862649357076	0.869367456221538
H3K27Ac_PeakRegion_22653_chr15_90187400_90190199	0.663507201530111	2.52561692473329	15.2508284428937	0.00224044208661282	0.869367456221538
H3K27Ac_PeakRegion_18484_chr12_26863200_26864799	0.920997704465555	0.920398776760005	15.1226125817719	0.00230668291568017	0.869367456221538
H3K27Ac_PeakRegion_11259_chr7_91972000_91975399	0.676192527174521	2.13306344036139	14.9682069950801	0.00238954064298164	0.869367456221538
H3K27Ac_PeakRegion_21812_chr14_122471600_122487799	-0.648417863783234	4.63675517855651	14.9387732779251	0.00240573069441459	0.869367456221538
H3K27Ac_PeakRegion_09254_chr6_51604400_51609799	0.582393177788136	2.85741052313102	14.8007490053956	0.00248339661757154	0.869367456221538
H3K27Ac_PeakRegion_05187_chr3_139024400_139034199	0.528158810372913	3.63742555705183	14.7948591941291	0.00248677597859852	0.869367456221538
H3K27Ac_PeakRegion_02996_chr2_116878400_116880799	0.882256107328521	1.86811675071377	14.7628638575459	0.00250522867908881	0.869367456221538
H3K27Ac_PeakRegion_24665_chr17_63496400_63501999	-0.786448184641791	4.10594977364584	14.7580818755221	0.00250800043116505	0.869367456221538
H3K27Ac_PeakRegion_08213_chr5_119668000_119674199	-0.68460155202407	3.24188856226822	14.6253327544568	0.00258640707985668	0.869367456221538
H3K27Ac_PeakRegion_03187_chr2_129217400_129221399	0.623517308508383	2.29443603968931	14.2133150320119	0.00284881952396354	0.869367456221538
H3K27Ac_PeakRegion_06600_chr4_133239200_133243999	-0.731438251327926	3.52988772482382	14.189397738582	0.00286499260765632	0.869367456221538
H3K27Ac_PeakRegion_19735_chr13_34650400_34653399	-0.691029079468363	2.64158799080151	14.0654437675223	0.00295056547970233	0.869367456221538
H3K27Ac_PeakRegion_06693_chr4_136371600_136376799	0.528484934808692	3.30553831924652	13.9606356429909	0.00302527877555517	0.869367456221538
H3K27Ac_PeakRegion_13421_chr9_9237400_9239599	-0.781069787815176	1.91493612368913	13.928067058344	0.00304894813035069	0.869367456221538
H3K27Ac_PeakRegion_21723_chr14_117809200_117812799	0.648214134650466	2.17100307472946	13.91217878483	0.003060574179044	0.869367456221538
H3K27Ac_PeakRegion_26312_chr19_37434000_37437399	-0.775726944635405	2.96625263912899	13.883748274664	0.00308150852604541	0.869367456221538
H3K27Ac_PeakRegion_18634_chr12_44175600_44177199	0.93757809646252	0.98202027459632	13.8274736915409	0.00312344519210116	0.869367456221538
H3K27Ac_PeakRegion_01101_chr1_144186400_144191999	0.821117170011003	2.98756059640168	13.6775470267446	0.00323849847313693	0.869367456221538
H3K27Ac_PeakRegion_25631_chr18_65243200_65246999	0.619276025758268	2.3635200786665	13.6288182188488	0.00327696360443861	0.869367456221538
H3K27Ac_PeakRegion_21273_chr14_57744200_57747399	-0.805784659830936	2.77336319506035	13.5100178806779	0.00337302078755852	0.869367456221538
H3K27Ac_PeakRegion_03264_chr2_132756200_132763599	0.561281463947236	3.26563995690011	13.4671230747577	0.00340851687110077	0.869367456221538
H3K27Ac_PeakRegion_04187_chr3_50970200_50977999	0.501903022375037	3.26489969707453	13.2456282230101	0.0035989706634206	0.869367456221538
H3K27Ac_PeakRegion_07345_chr5_32750600_32753599	0.612770614012716	2.36377908410849	13.2108838972101	0.00362997172681981	0.869367456221538
H3K27Ac_PeakRegion_14399_chr9_73542200_73546199	0.565911507453307	2.67405431293627	13.1817738710941	0.00365618817096239	0.869367456221538
H3K27Ac_PeakRegion_15482_chr10_55098400_55102799	0.651935620265726	2.30851073499256	13.1259605908434	0.00370708065254908	0.869367456221538
H3K27Ac_PeakRegion_07906_chr5_103423600_103426199	-0.725890574070131	2.84784252874079	13.0530681572358	0.00377481003673391	0.869367456221538
H3K27Ac_PeakRegion_13210_chr8_121081800_121085799	-0.915098977387111	2.5614687984735	13.0145023096539	0.00381123416252255	0.869367456221538
H3K27Ac_PeakRegion_13419_chr9_8899800_8903199	-0.582542807895883	4.62065504995781	12.9095698300145	0.00391245709504818	0.869367456221538
H3K27Ac_PeakRegion_06077_chr4_103212600_103217199	-0.658415660694444	4.55089108707426	12.8774333360076	0.00394408949813171	0.869367456221538
H3K27Ac_PeakRegion_24321_chr17_31902800_31924599	-0.458058776955	5.57845541845317	12.7948113961974	0.00402681018598334	0.869367456221538
H3K27Ac_PeakRegion_15219_chr10_18317600_18320799	-0.865436123980237	2.77435557743995	12.6104169423869	0.00421892072422807	0.869367456221538
H3K27Ac_PeakRegion_04085_chr3_30504000_30510399	-0.57576766701265	3.25880696813361	12.4397437495497	0.0044064386709339	0.869367456221538
H3K27Ac_PeakRegion_20324_chr13_85152400_85155599	0.802453275879059	2.03179930440614	12.3976063043815	0.00445423783094026	0.869367456221538
H3K27Ac_PeakRegion_03648_chr2_161256000_161258999	0.666443958729596	2.06874770821368	12.2581478621475	0.00461685614725733	0.869367456221538
H3K27Ac_PeakRegion_04611_chr3_89830800_89835599	-0.777403314067186	2.44140717993738	12.2120825024572	0.00467210400556992	0.869367456221538
H3K27Ac_PeakRegion_20669_chr13_111685400_111687799	-0.831172763659275	2.99722848745344	12.1629765342525	0.00473185988552526	0.869367456221538
H3K27Ac_PeakRegion_18629_chr12_40904000_40907399	0.810195711800871	2.48593326915703	11.9856592783557	0.00495527469271272	0.869367456221538
H3K27Ac_PeakRegion_21501_chr14_74112400_74114399	0.877036829804387	1.79188739540023	11.971588242053	0.00497353115117335	0.869367456221538
H3K27Ac_PeakRegion_04048_chr3_26659400_26666399	0.505063548881738	3.89294479053629	11.9045902268685	0.0050615542806931	0.869367456221538
H3K27Ac_PeakRegion_07885_chr5_100947800_100953799	0.549303241677846	2.66083075522672	11.7296103107042	0.00530026089309876	0.869367456221538
H3K27Ac_PeakRegion_03373_chr2_145166000_145170199	-0.565914878375045	3.6394401975427	11.7242023782886	0.00530784755120249	0.869367456221538
H3K27Ac_PeakRegion_12217_chr8_23734200_23735799	-0.860479694165878	1.24558658951787	11.7083346367936	0.00533018213445031	0.869367456221538
H3K27Ac_PeakRegion_05943_chr4_86885600_86886399	-0.937364649553581	0.898396387207618	11.6804279279394	0.00536973188965842	0.869367456221538
H3K27Ac_PeakRegion_02967_chr2_114013000_114014199	-0.940746524257476	0.89211025227596	11.6674562198508	0.00538823346665913	0.869367456221538
H3K27Ac_PeakRegion_23267_chr16_26104600_26106399	-0.607601470738206	2.15722271885635	11.6662321136621	0.00538998329551478	0.869367456221538
H3K27Ac_PeakRegion_11873_chr7_135093600_135096599	0.541000625052087	2.4762152592844	11.6564127729071	0.00540404409890264	0.869367456221538
