Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
Gene Ontology Molecular Function	GO:0019899	enzyme binding	3.07129056531632e-19	1.81206143353663e-16	0.842492961343984	2.32214879404172	enriched	1963	153	115999.173204279	11938, 12323, 71978, 83560, 12296, 12661, 13144, 13498, 15270, 18755, 19055, 57261, 78887, 102423, 109676, 216439, 218194, 11461, 11540, 11733, 11739, 11847, 11931, 11991, 12006, 12049, 12298, 12313, 12314, 12393, 12418, 12631, 12709, 13207, 13385, 13627, 13629, 13653, 14433, 14800, 14886, 15357, 15444, 15481, 15516, 16201, 16478, 16554, 16561, 16969, 17344, 17930, 18005, 18245, 18481, 18582, 18626, 18749, 18762, 18996, 19052, 19099, 19367, 19646, 20382, 20383, 20384, 20393, 20922, 21412, 22145, 22210, 22288, 22433, 22631, 23802, 23859, 24064, 26404, 26422, 50884, 53379, 54003, 54196, 56036, 56193, 56216, 56351, 56399, 56455, 56486, 56812, 57138, 59008, 64009, 67016, 67149, 67300, 67588, 67752, 67773, 69131, 69228, 69917, 70799, 71132, 71474, 71514, 71878, 74256, 74766, 75141, 75406, 75580, 75665, 76089, 77480, 77891, 83767, 97031, 98956, 100855, 102323, 104831, 107932, 108017, 110351, 110750, 110809, 192160, 192197, 192662, 214444, 217232, 217692, 219181, 223254, 223332, 223435, 224129, 224727, 227801, 229571, 232341, 233877, 238799, 252870, 268281, 268980, 271639, 320127, 328572, 399566
Gene Ontology Cellular Component	GO:0005634	nucleus	2.49534701274251e-16	1.95884740500287e-13	0.599292914233749	1.82083086151762	enriched	6393	354	105598.291568903	19317, 14007, 17536, 320951, 11938, 21833, 108655, 110109, 268448, 474156, 12747, 13144, 13404, 13498, 15270, 18546, 18574, 19055, 19205, 19739, 20464, 20817, 21761, 22772, 57261, 57748, 58208, 66704, 67005, 67972, 75909, 77531, 77579, 83486, 102423, 140488, 216439, 218194, 225055, 229279, 235469, 244059, 320038, 381373, 504193, 11461, 11596, 11733, 11739, 11865, 11911, 11991, 12006, 12049, 12193, 12234, 12313, 12314, 12393, 12418, 12631, 12709, 12748, 13207, 13211, 13395, 13549, 13627, 13653, 14029, 14056, 14312, 14433, 14827, 14886, 14912, 15081, 15114, 15201, 15229, 15331, 15382, 15388, 15416, 15481, 15516, 15936, 16201, 16392, 16478, 16646, 16969, 17184, 17300, 17344, 17537, 17968, 18005, 18015, 18032, 18087, 18089, 18096, 18189, 18245, 18420, 18452, 18626, 18749, 18762, 18771, 18797, 18861, 18996, 19052, 19092, 19099, 19155, 19172, 19290, 19367, 19646, 19698, 19704, 19714, 19735, 19736, 20382, 20383, 20384, 20393, 20494, 20658, 20674, 20813, 20869, 20877, 20922, 20931, 21376, 21412, 21780, 22142, 22210, 22288, 22433, 22631, 22661, 22668, 22680, 23802, 23918, 23958, 24064, 24116, 24128, 26894, 27041, 27223, 27355, 27367, 29806, 30942, 50926, 52004, 52808, 53379, 53382, 53419, 54196, 54446, 56036, 56216, 56351, 56399, 56420, 56455, 56722, 56812, 58175, 59008, 59013, 59047, 60595, 64009, 64295, 64378, 65105, 66083, 66086, 66266, 66399, 66599, 66645, 66929, 66961, 67040, 67229, 67245, 67269, 67487, 67504, 67684, 67773, 67785, 67848, 68011, 68053, 68349, 68379, 68966, 68979, 69131, 69188, 69228, 69237, 69596, 69612, 69852, 69917, 69938, 70078, 70225, 70790, 71132, 71254, 71514, 71564, 71722, 71805, 72195, 72289, 72425, 72611, 74026, 74203, 74413, 74533, 74648, 75033, 75580, 75617, 76479, 77782, 77891, 78455, 78749, 83766, 83925, 93679, 93686, 93687, 94093, 98267, 98956, 100019, 100715, 100855, 101023, 101739, 103844, 104831, 106585, 107932, 107976, 108705, 108946, 109135, 110379, 110637, 110750, 110796, 110809, 114142, 114641, 117109, 140486, 140742, 170676, 170707, 170791, 192160, 192197, 192662, 208043, 209225, 209456, 211484, 213081, 213389, 214552, 215418, 217166, 217207, 217232, 217337, 217732, 219181, 223332, 223697, 223773, 224727, 224823, 224904, 225631, 225872, 227700, 227801, 228731, 228869, 229571, 230594, 230848, 230908, 231655, 231769, 233020, 233489, 233875, 233877, 233908, 234854, 235606, 237542, 237877, 238799, 239719, 243963, 244745, 252870, 264064, 268281, 268709, 269514, 269587, 271639, 319154, 319162, 319189, 319887, 320127, 327655, 327992, 328572, 329416, 329559, 330914, 382301, 382985, 434438, 546272, 100043034, 100043597, 100127111
Gene Ontology Molecular Function	GO:0005515	protein binding	3.47396884671417e-15	1.36642774637424e-12	0.581774847356502	1.78921119108728	enriched	8129	429	117955.282568582	19317, 17536, 108100, 241568, 11938, 12323, 21833, 71978, 83560, 108655, 237711, 268448, 360013, 12296, 12661, 12747, 13144, 13498, 14680, 15270, 17969, 18546, 18574, 18755, 19055, 19205, 19739, 20464, 20817, 21761, 22772, 53618, 57261, 57748, 58208, 67972, 71769, 77531, 77579, 78887, 102423, 106565, 108699, 109676, 140488, 216439, 218194, 244059, 317717, 320038, 504193, 11426, 11438, 11461, 11540, 11565, 11567, 11596, 11733, 11739, 11766, 11838, 11847, 11865, 11889, 11911, 11931, 11991, 12006, 12049, 12163, 12234, 12298, 12313, 12314, 12393, 12418, 12491, 12631, 12709, 12723, 12748, 12810, 13207, 13211, 13385, 13395, 13507, 13627, 13629, 13653, 13681, 13821, 13841, 14056, 14312, 14402, 14433, 14794, 14800, 14827, 14886, 15081, 15114, 15166, 15201, 15357, 15388, 15444, 15450, 15481, 15516, 16201, 16392, 16478, 16520, 16554, 16561, 16646, 16795, 16956, 16969, 17300, 17344, 17754, 17904, 17930, 17999, 18005, 18015, 18032, 18189, 18213, 18245, 18377, 18452, 18481, 18582, 18619, 18626, 18654, 18749, 18762, 18771, 18797, 18861, 18996, 19052, 19092, 19099, 19158, 19201, 19290, 19336, 19367, 19419, 19646, 19698, 19735, 19736, 19769, 20239, 20382, 20383, 20384, 20393, 20532, 20604, 20620, 20658, 20663, 20674, 20869, 20877, 20922, 21333, 21412, 21770, 21780, 21923, 22142, 22145, 22210, 22288, 22365, 22433, 22631, 22680, 23802, 23805, 23859, 23958, 24064, 24128, 26404, 26422, 26562, 27041, 27220, 27223, 29806, 30785, 50884, 50931, 51799, 52004, 53321, 53379, 54003, 54196, 54384, 54393, 54403, 55992, 56036, 56193, 56216, 56351, 56399, 56420, 56433, 56455, 56486, 56632, 56722, 56812, 57138, 58235, 58800, 59008, 59013, 59046, 60595, 63830, 64009, 64177, 65105, 66083, 66645, 66743, 66890, 66929, 66961, 67016, 67040, 67149, 67245, 67269, 67300, 67440, 67588, 67752, 67773, 67790, 68053, 68379, 68708, 68795, 68810, 68961, 69131, 69151, 69228, 69654, 69852, 69917, 70549, 70790, 70799, 70892, 71132, 71474, 71514, 71722, 71732, 71820, 71877, 71878, 71923, 72289, 72780, 72925, 72930, 73174, 73293, 74100, 74136, 74203, 74256, 74648, 74718, 74766, 74996, 75033, 75141, 75406, 75580, 75665, 76089, 76484, 77480, 77891, 77945, 78455, 78926, 80906, 83766, 83767, 83925, 84036, 93670, 93679, 93686, 93687, 94093, 97031, 98417, 98956, 99633, 100678, 100715, 100855, 101739, 102323, 103844, 104831, 107932, 107976, 108017, 108073, 108101, 108705, 109624, 109648, 110351, 110379, 110637, 110750, 110796, 110809, 114142, 114641, 140492, 140580, 140742, 170791, 192160, 192197, 192292, 192662, 209456, 211484, 213498, 214137, 214444, 214552, 215061, 216846, 217166, 217207, 217232, 217335, 217337, 217692, 217732, 217843, 219181, 223254, 223332, 223435, 223697, 223773, 224020, 224129, 224727, 224860, 225326, 225872, 226751, 227700, 227801, 228769, 229571, 229709, 230594, 230734, 230908, 231769, 232341, 233489, 233877, 233908, 234549, 234593, 234854, 235312, 235606, 237542, 238271, 238799, 239719, 241638, 242022, 243547, 245880, 246710, 252870, 268281, 268566, 268980, 269587, 270192, 271639, 319154, 319162, 319387, 319757, 319887, 320127, 328572, 329416, 329559, 331461, 382301, 399566, 407800, 434438, 100126775, 100504663
Gene Ontology Cellular Component	GO:0005622	intracellular	1.02231838846259e-14	4.01259967471565e-12	0.649045373729116	1.91371307596491	enriched	12895	605	105063.701279566	19317, 14007, 17536, 108100, 241568, 320951, 11938, 12323, 21833, 23984, 67758, 71978, 83560, 108655, 110109, 237711, 268448, 360013, 474156, 12747, 13144, 13404, 13498, 14680, 15270, 17969, 18546, 18574, 18755, 19055, 19205, 19739, 20464, 20817, 21761, 22772, 23801, 53618, 57261, 57748, 58208, 66704, 67005, 67972, 75909, 77531, 77579, 78887, 79059, 83486, 102423, 108699, 109676, 140488, 216439, 218194, 225055, 229279, 235469, 244059, 317717, 320038, 381373, 504193, 723951, 11426, 11461, 11540, 11565, 11567, 11596, 11733, 11739, 11766, 11838, 11847, 11865, 11911, 11964, 11991, 12006, 12049, 12193, 12234, 12313, 12314, 12393, 12418, 12491, 12631, 12709, 12748, 13041, 13207, 13211, 13244, 13385, 13395, 13507, 13549, 13627, 13629, 13653, 13681, 13821, 14029, 14056, 14312, 14402, 14433, 14705, 14732, 14755, 14794, 14800, 14827, 14886, 14912, 15081, 15114, 15117, 15166, 15201, 15229, 15331, 15357, 15382, 15388, 15416, 15444, 15450, 15476, 15481, 15516, 15936, 16201, 16392, 16478, 16520, 16554, 16561, 16646, 16795, 16848, 16969, 17184, 17250, 17300, 17344, 17537, 17754, 17827, 17904, 17930, 17968, 17999, 18005, 18015, 18032, 18087, 18089, 18096, 18120, 18189, 18213, 18223, 18245, 18420, 18452, 18481, 18554, 18582, 18626, 18749, 18762, 18771, 18797, 18861, 18996, 19052, 19092, 19099, 19155, 19158, 19172, 19201, 19290, 19336, 19367, 19395, 19419, 19646, 19698, 19704, 19714, 19735, 19736, 20239, 20364, 20382, 20383, 20384, 20393, 20448, 20494, 20532, 20620, 20658, 20674, 20813, 20869, 20877, 20922, 20931, 21376, 21412, 21780, 22142, 22145, 22210, 22288, 22365, 22433, 22631, 22661, 22668, 22680, 23802, 23805, 23859, 23918, 23958, 24064, 24116, 24128, 26372, 26404, 26422, 26561, 26562, 26894, 27041, 27220, 27223, 27355, 27367, 29806, 30785, 30838, 30942, 50798, 50884, 50926, 51799, 52004, 52808, 53379, 53382, 53419, 53625, 54003, 54196, 54384, 54393, 54397, 54446, 55992, 56036, 56193, 56216, 56351, 56374, 56399, 56420, 56433, 56455, 56486, 56632, 56722, 56812, 58175, 58235, 58800, 59008, 59013, 59046, 59047, 60595, 64009, 64294, 64295, 64378, 65105, 66083, 66086, 66117, 66152, 66256, 66266, 66359, 66379, 66399, 66448, 66477, 66495, 66599, 66645, 66743, 66836, 66865, 66890, 66929, 66961, 67016, 67036, 67040, 67044, 67229, 67245, 67269, 67300, 67427, 67440, 67452, 67487, 67504, 67588, 67684, 67773, 67785, 67790, 67848, 68011, 68053, 68126, 68349, 68379, 68393, 68526, 68675, 68795, 68810, 68961, 68966, 68979, 69131, 69188, 69228, 69237, 69596, 69606, 69612, 69654, 69683, 69852, 69917, 69938, 70078, 70144, 70225, 70510, 70549, 70561, 70790, 70799, 70892, 71132, 71147, 71254, 71474, 71514, 71564, 71685, 71722, 71732, 71805, 71820, 71877, 71878, 71923, 72157, 72195, 72289, 72425, 72611, 72925, 72930, 73293, 73809, 74026, 74100, 74136, 74148, 74203, 74206, 74211, 74256, 74342, 74392, 74413, 74455, 74533, 74648, 74718, 74766, 74996, 75033, 75406, 75580, 75617, 75665, 76089, 76380, 76479, 76484, 76952, 77480, 77782, 77891, 77945, 78455, 78670, 78748, 78749, 78926, 80906, 83766, 83767, 83925, 84036, 93679, 93686, 93687, 94093, 98267, 98417, 98956, 100019, 100715, 100855, 101023, 101739, 102323, 103844, 103850, 104001, 104831, 106585, 107895, 107932, 107976, 108073, 108101, 108705, 108946, 109129, 109135, 109624, 109648, 110351, 110379, 110637, 110750, 110796, 110809, 114142, 114641, 117109, 140486, 140492, 140580, 140742, 170676, 170707, 170791, 192160, 192197, 192292, 192662, 207278, 208043, 208943, 209225, 209456, 211484, 213081, 213389, 213498, 213827, 214137, 214444, 214552, 215061, 215418, 216792, 216846, 217151, 217166, 217207, 217232, 217335, 217337, 217692, 217732, 219181, 223254, 223332, 223435, 223697, 223773, 224020, 224129, 224727, 224792, 224823, 224860, 224904, 225326, 225631, 225861, 225872, 226751, 226861, 226922, 227700, 227801, 228731, 228769, 228869, 229571, 229709, 230594, 230734, 230801, 230848, 230908, 231655, 231769, 232341, 233020, 233489, 233875, 233877, 233908, 234593, 234854, 235312, 235606, 237542, 237877, 238271, 238455, 238799, 239719, 241638, 243547, 243963, 244745, 245880, 252870, 264064, 268281, 268566, 268709, 268880, 268980, 269019, 269514, 269587, 269702, 270192, 271639, 317750, 319154, 319162, 319189, 319476, 319757, 319887, 320100, 320127, 320162, 327655, 327992, 328572, 329416, 329559, 330914, 331461, 382301, 382406, 382985, 387157, 387246, 399566, 434438, 546071, 546272, 723896, 723902, 100043034, 100043597, 100124465, 100127111, 100504663
Gene Ontology Biological Process	GO:0008380	RNA splicing	1.75388301152703e-14	5.55279361449458e-11	1.32204807766974	3.75109605147381	enriched	336	41	97926.7351190476	19317, 14007, 12747, 19205, 20817, 66704, 68295, 83486, 229279, 12748, 13207, 15382, 15388, 15481, 20382, 20383, 20384, 20658, 22668, 53379, 59013, 65105, 66645, 67040, 67229, 67487, 67684, 68011, 69131, 70225, 71514, 72289, 76479, 93686, 101739, 110809, 170791, 192160, 217207, 230908, 231769
Gene Ontology Cellular Component	GO:0044424	intracellular part	1.88007827527789e-14	4.91953815364381e-12	0.63720137346727	1.8911807575873	enriched	12790	600	105029.765363565	19317, 14007, 17536, 108100, 241568, 320951, 11938, 12323, 21833, 23984, 67758, 71978, 83560, 108655, 110109, 237711, 268448, 360013, 474156, 12747, 13144, 13404, 13498, 14680, 15270, 17969, 18546, 18574, 18755, 19055, 19205, 19739, 20464, 20817, 21761, 22772, 23801, 53618, 57261, 57748, 58208, 66704, 67005, 67972, 75909, 77531, 77579, 78887, 79059, 83486, 102423, 108699, 109676, 140488, 216439, 218194, 225055, 229279, 235469, 244059, 317717, 320038, 381373, 504193, 723951, 11426, 11461, 11540, 11565, 11567, 11596, 11733, 11739, 11766, 11838, 11847, 11865, 11911, 11964, 11991, 12006, 12049, 12193, 12234, 12313, 12314, 12393, 12418, 12491, 12631, 12709, 12748, 13041, 13207, 13211, 13244, 13385, 13395, 13507, 13549, 13627, 13629, 13653, 13681, 13821, 14029, 14056, 14312, 14402, 14433, 14705, 14732, 14755, 14794, 14800, 14827, 14886, 14912, 15081, 15114, 15117, 15166, 15201, 15229, 15331, 15357, 15382, 15388, 15416, 15444, 15450, 15476, 15481, 15516, 15936, 16201, 16392, 16478, 16520, 16554, 16561, 16646, 16795, 16848, 16969, 17184, 17250, 17300, 17344, 17537, 17754, 17827, 17904, 17930, 17968, 17999, 18005, 18015, 18032, 18087, 18089, 18096, 18120, 18189, 18213, 18223, 18245, 18420, 18452, 18481, 18554, 18582, 18626, 18749, 18762, 18771, 18797, 18861, 18996, 19052, 19092, 19099, 19155, 19158, 19172, 19201, 19290, 19336, 19367, 19395, 19419, 19646, 19698, 19704, 19714, 19735, 19736, 20239, 20364, 20382, 20383, 20384, 20393, 20448, 20494, 20532, 20620, 20658, 20674, 20813, 20869, 20877, 20922, 20931, 21376, 21412, 21780, 22142, 22145, 22210, 22288, 22365, 22433, 22631, 22661, 22668, 22680, 23802, 23805, 23859, 23918, 23958, 24064, 24116, 24128, 26372, 26404, 26422, 26561, 26562, 26894, 27041, 27220, 27223, 27355, 27367, 29806, 30785, 30838, 30942, 50798, 50884, 50926, 51799, 52004, 52808, 53379, 53382, 53419, 53625, 54003, 54196, 54384, 54393, 54397, 54446, 55992, 56036, 56193, 56216, 56351, 56374, 56399, 56420, 56433, 56455, 56486, 56632, 56722, 56812, 58175, 58235, 58800, 59008, 59013, 59046, 59047, 60595, 64009, 64294, 64295, 64378, 65105, 66083, 66086, 66117, 66152, 66256, 66266, 66359, 66379, 66399, 66448, 66477, 66495, 66599, 66645, 66743, 66836, 66865, 66890, 66929, 66961, 67036, 67040, 67044, 67229, 67245, 67269, 67300, 67427, 67440, 67452, 67487, 67504, 67588, 67684, 67773, 67785, 67790, 67848, 68011, 68053, 68126, 68349, 68379, 68393, 68526, 68675, 68795, 68810, 68961, 68966, 68979, 69131, 69188, 69228, 69237, 69596, 69606, 69612, 69654, 69683, 69852, 69917, 69938, 70078, 70144, 70225, 70510, 70549, 70561, 70790, 70799, 70892, 71132, 71147, 71254, 71474, 71514, 71564, 71685, 71722, 71732, 71805, 71820, 71877, 71878, 71923, 72157, 72195, 72289, 72425, 72611, 72925, 72930, 73293, 73809, 74026, 74100, 74136, 74148, 74203, 74206, 74211, 74256, 74342, 74392, 74413, 74455, 74533, 74648, 74718, 74766, 74996, 75033, 75406, 75580, 75617, 75665, 76089, 76380, 76479, 76484, 76952, 77480, 77782, 77891, 77945, 78455, 78670, 78748, 78749, 78926, 80906, 83766, 83767, 83925, 84036, 93679, 93686, 93687, 94093, 98267, 98417, 98956, 100019, 100715, 100855, 101023, 101739, 102323, 103844, 103850, 104001, 104831, 106585, 107895, 107932, 107976, 108073, 108101, 108705, 108946, 109129, 109135, 109624, 109648, 110351, 110379, 110637, 110750, 110796, 110809, 114142, 114641, 117109, 140486, 140492, 140580, 140742, 170676, 170707, 170791, 192160, 192197, 192292, 192662, 207278, 208043, 208943, 209225, 209456, 211484, 213081, 213389, 213498, 213827, 214137, 214444, 214552, 215061, 215418, 216792, 216846, 217166, 217207, 217232, 217335, 217337, 217692, 217732, 219181, 223254, 223332, 223435, 223697, 223773, 224020, 224129, 224727, 224792, 224823, 224860, 224904, 225326, 225631, 225861, 225872, 226751, 226861, 226922, 227700, 227801, 228731, 228769, 228869, 229571, 229709, 230594, 230734, 230801, 230848, 230908, 231655, 231769, 232341, 233020, 233489, 233875, 233877, 233908, 234593, 234854, 235312, 235606, 237542, 237877, 238455, 238799, 239719, 241638, 243547, 243963, 244745, 245880, 252870, 264064, 268281, 268566, 268709, 268880, 268980, 269514, 269587, 269702, 270192, 271639, 317750, 319154, 319162, 319189, 319476, 319757, 319887, 320100, 320127, 320162, 327655, 327992, 328572, 329416, 329559, 330914, 331461, 382301, 382406, 382985, 387157, 387246, 399566, 434438, 546272, 723896, 723902, 100043034, 100043597, 100124465, 100127111, 100504663
Gene Ontology Biological Process	GO:0006397	mRNA processing	2.98367152534611e-14	6.29753603283053e-11	1.23357658031352	3.433487746667	enriched	406	46	97858.60591133	19317, 14007, 19205, 20817, 66704, 68295, 83486, 229279, 13207, 15382, 15388, 15481, 20382, 20383, 20384, 20658, 20922, 22668, 24128, 53379, 54196, 59013, 65105, 66645, 67040, 67229, 67440, 67487, 67684, 68011, 69131, 70225, 71514, 72289, 76479, 93686, 100715, 101739, 110809, 170791, 192160, 217207, 229709, 230908, 231769, 243963
Gene Ontology Cellular Component	GO:0044428	nuclear part	4.40588882331869e-14	8.64655681576293e-12	0.620025651674097	1.85897572707424	enriched	3602	217	95720.2704053304	11938, 110109, 268448, 13144, 13404, 13498, 15270, 19055, 20817, 21761, 22772, 57261, 66704, 75909, 83486, 102423, 216439, 225055, 229279, 244059, 11461, 11596, 11865, 11911, 11991, 12393, 12418, 12748, 13207, 13211, 13395, 13627, 13653, 14056, 14433, 14886, 15081, 15114, 15382, 15388, 15416, 15481, 15516, 15936, 16201, 16392, 16478, 16646, 17184, 17300, 17344, 17968, 18005, 18032, 18087, 18189, 18452, 18626, 18762, 18797, 18861, 18996, 19092, 19290, 19367, 19646, 19698, 19704, 19714, 20382, 20383, 20384, 20393, 20658, 20674, 20869, 20877, 20922, 20931, 22210, 22288, 22668, 22680, 24116, 24128, 26894, 27223, 27367, 50926, 52808, 53379, 53419, 54196, 54446, 56036, 56216, 56351, 56399, 56455, 56722, 59008, 59013, 59047, 60595, 64009, 64295, 66599, 66645, 66929, 66961, 67040, 67229, 67269, 67487, 67684, 67773, 67785, 67848, 68011, 68349, 68379, 68966, 68979, 69131, 69237, 69596, 69612, 69917, 69938, 70078, 70225, 70790, 71254, 71514, 71722, 71805, 72195, 72289, 72425, 72611, 74026, 74533, 74648, 75033, 75580, 75617, 76479, 77891, 83766, 83925, 93679, 93686, 93687, 98956, 100019, 100855, 101739, 103844, 104831, 106585, 107932, 107976, 108705, 108946, 109135, 110379, 110750, 110809, 114641, 117109, 140486, 140742, 170707, 170791, 192160, 192197, 213081, 213389, 214552, 217166, 217207, 217232, 217337, 219181, 223697, 224727, 224823, 224904, 225631, 227700, 227801, 230594, 230908, 231655, 233875, 233877, 234854, 235606, 237542, 238799, 243963, 244745, 252870, 264064, 268709, 269514, 319154, 319162, 319189, 320127, 327655, 328572, 329559, 330914, 382985, 434438, 100043597
Gene Ontology Cellular Component	GO:0042995	cell projection	7.55957072395454e-14	1.16603215180428e-11	0.702392498011443	2.01857637482501	enriched	2076	155	157304.772157996	108100, 12323, 12661, 17969, 18546, 19205, 19739, 58208, 67972, 71769, 77531, 77579, 229279, 504193, 11426, 11438, 11461, 11540, 11567, 11596, 11733, 11838, 11911, 11964, 12313, 12314, 12491, 12631, 12709, 13385, 13411, 13627, 13841, 14402, 14800, 14886, 15114, 15166, 15444, 15450, 15481, 15516, 16492, 16520, 16554, 16561, 16646, 17754, 17968, 17999, 18015, 18189, 18387, 18582, 18587, 18619, 18749, 18762, 18996, 19052, 19099, 19158, 19290, 19395, 19735, 20393, 20494, 20532, 20620, 21333, 22288, 23802, 23805, 23859, 24064, 26404, 26562, 30785, 50884, 53321, 53379, 54003, 54393, 55992, 56193, 56351, 56486, 56843, 57138, 58235, 58800, 60595, 64009, 66086, 67300, 67760, 67790, 68708, 68966, 69654, 70549, 70892, 71132, 71820, 71877, 73293, 74025, 74256, 74309, 74342, 75406, 76089, 76484, 77945, 83767, 97031, 99633, 100678, 104831, 108069, 108073, 108101, 109624, 109648, 110351, 110637, 140486, 140492, 192292, 211484, 213081, 214552, 217166, 217335, 217692, 223254, 224129, 227801, 233908, 234593, 235312, 241638, 243547, 245880, 268566, 268709, 268980, 271639, 319387, 319757, 320127, 330914, 331461, 382406, 100504663
Gene Ontology Cellular Component	GO:0031981	nuclear lumen	8.9123476571028e-14	1.16603215180428e-11	0.633750113385036	1.88466505109669	enriched	3181	196	95194.3891857906	11938, 110109, 268448, 13144, 13404, 13498, 15270, 19055, 20817, 21761, 22772, 57261, 66704, 75909, 83486, 102423, 216439, 225055, 244059, 11461, 11596, 11865, 11911, 11991, 12393, 12418, 12748, 13207, 13211, 13395, 13627, 13653, 14056, 14886, 15081, 15114, 15382, 15388, 15416, 15936, 16201, 16392, 16478, 16646, 17184, 17300, 17344, 17968, 18005, 18032, 18087, 18452, 18626, 18762, 18797, 18861, 18996, 19290, 19367, 19646, 19698, 19704, 19714, 20382, 20383, 20384, 20393, 20658, 20674, 20869, 20877, 20922, 20931, 22210, 22288, 22668, 22680, 24116, 24128, 26894, 27223, 27367, 50926, 52808, 53379, 53419, 54446, 56036, 56216, 56351, 56399, 56722, 59013, 59047, 60595, 64009, 64295, 66599, 66645, 66929, 66961, 67040, 67269, 67684, 67773, 67785, 67848, 68349, 68379, 68966, 68979, 69131, 69237, 69596, 69612, 69917, 70078, 70790, 71254, 71514, 71722, 71805, 72195, 72289, 72425, 72611, 74026, 74533, 74648, 75033, 75580, 75617, 83766, 83925, 93679, 93686, 93687, 98956, 100019, 100855, 101739, 103844, 104831, 106585, 107932, 108705, 108946, 109135, 110379, 110750, 110809, 114641, 117109, 140486, 140742, 170707, 170791, 192197, 213081, 213389, 214552, 217166, 217207, 217232, 217337, 219181, 223697, 224727, 224823, 224904, 225631, 227700, 227801, 230594, 230908, 231655, 233875, 233877, 234854, 238799, 243963, 252870, 264064, 268709, 269514, 319154, 319162, 319189, 320127, 327655, 328572, 329559, 330914, 382985, 434438, 100043597
